AccountNumber,DealNumber,Total_Amount,Total_Discount,Net_Total_Amount,Age in Days,Setup,Product,Deals_Per_Account
3528.0,7658.0,599.4000000000001,0.0,599.4000000000001,3593,$49.95,Online Presence Package A,1
3539.0,7776.0,654.4000000000001,0.0,654.4000000000001,3585,$49.95,Online Presence Package A,1
3548.0,8382.0,599.88,0.0,599.88,3595,$49.99,Online Presence Package A,1
3549.0,7996.0,654.4000000000001,0.0,654.4000000000001,3593,$49.95,Local Listing (City),1
3551.0,8006.0,599.4000000000001,0.0,599.4000000000001,3593,$49.95,Local Listing (City),1
3553.0,165608.0,449.91,0.0,449.91,549,$0.00,Winback Listing B,2
3553.0,494949.0,100.02,0.0,100.02,31,$1.00,Winback Listing B,2
3561.0,8319.0,588.0,24.5,563.5,3593,$149.00,Local Listing (City),1
3565.0,7647.0,599.4000000000001,0.0,599.4000000000001,3562,$149.95,Local Listing (City),1
3569.0,3077.0,599.4000000000001,0.0,599.4000000000001,3595,$0.00,Online Presence Package A,1
3572.0,2681.0,599.4000000000001,0.0,599.4000000000001,3594,$149.95,Online Presence Package A,1
3576.0,7149.0,1034.9,0.0,1034.9,3583,$79.00,Online Presence Package A,1
3579.0,173977.0,1799.88,1259.8799999999999,540.0,487,$49.99,Amnesty Listing B,1
3590.0,5537.0,479.40000000000003,0.0,479.40000000000003,3600,$75.00,Local Listing (City),1
3597.0,2313.0,599.4000000000001,0.0,599.4000000000001,3589,$150.00,Online Presence Package A,1
3605.0,4234.0,639.92,0.0,639.92,3596,$199.00,Local Listing (City),1
3647.0,4641.0,599.4000000000001,0.0,599.4000000000001,3593,$149.95,Local Listing (City),1
3683.0,4840.0,654.4000000000001,0.0,654.4000000000001,3593,$49.95,Local Listing (City),1
3710.0,7778.0,599.4000000000001,0.0,599.4000000000001,3572,$149.95,Local Listing (City),1
3718.0,5973.0,588.0,0.0,588.0,3592,$149.95,Local Listing (City),1
3720.0,4497.0,599.88,0.0,599.88,3585,$49.99,Local Listing (City),1
3739.0,6349.0,599.4000000000001,0.0,599.4000000000001,3562,$149.95,Local Listing (City),1
3752.0,5294.0,480.0,0.0,480.0,3586,$150.00,Local Listing (City),1
3763.0,7096.0,659.4000000000001,0.0,659.4000000000001,3563,$149.95,Local Listing (City),1
3773.0,215322.0,600.12,0.0,600.12,306,$1.00,Winback Listing B,1
3790.0,7107.0,599.4000000000001,0.0,599.4000000000001,3562,$150.00,Online Presence Package A,1
3792.0,19977.0,599.88,0.0,599.88,1736,$49.99,Organic Listing,1
3795.0,7109.0,588.0,0.0,588.0,3562,$149.00,Online Presence Package A,1
3799.0,5295.0,480.0,0.0,480.0,3582,$150.00,Local Listing (City),1
3802.0,7309.0,641.9,0.0,641.9,3562,$49.00,Online Presence Package A,1
3812.0,7311.0,599.4000000000001,0.0,599.4000000000001,3562,$49.95,Online Presence Package A,1
3813.0,7313.0,599.4000000000001,0.0,599.4000000000001,3562,$149.95,Local Listing (City),1
3826.0,7650.0,599.4000000000001,74.92,524.48,3585,$149.95,Online Presence Package A,1
3832.0,7400.0,659.4000000000001,0.0,659.4000000000001,3574,$49.95,Local Listing (City),1
3844.0,7607.0,779.8799999999999,0.0,779.8799999999999,3562,$125.00,Online Presence Package A,1
3869.0,7669.0,599.4000000000001,0.0,599.4000000000001,3562,$149.95,Online Presence Package A,1
3872.0,3439.0,599.4000000000001,0.0,599.4000000000001,3562,$149.95,Local Listing (City),1
3885.0,5775.0,599.4000000000001,0.0,599.4000000000001,3576,$149.95,Online Presence Package A,1
3903.0,8389.0,399.6,0.0,399.6,3562,$150.00,Local Listing (City),1
3909.0,8399.0,599.4000000000001,0.0,599.4000000000001,3562,$149.10,Online Presence Package A,1
3914.0,109080.0,599.88,0.0,599.88,827,$29.99,Winback Listing,1
3924.0,3395.0,599.4000000000001,0.0,599.4000000000001,3566,$149.95,Local Listing (City),1
3933.0,2690.0,599.4000000000001,0.0,599.4000000000001,3564,$149.95,Local Listing (City),1
3935.0,2686.0,199.8,49.95,149.85000000000002,3564,$149.95,Online Presence Package A,2
3935.0,379180.0,363.93,0.0,363.93,31,$1.00,Amnesty Listing B,2
3939.0,3008.0,599.4000000000001,0.0,599.4000000000001,3563,$49.95,Local Listing (City),1
3948.0,2688.0,599.4000000000001,0.0,599.4000000000001,3563,$149.95,Online Presence Package A,1
3950.0,377765.0,350.07,0.0,350.07,31,$49.99,Winback Listing B,1
3959.0,5124.0,599.4000000000001,0.0,599.4000000000001,3571,$149.95,Local Listing (City),1
3961.0,3664.0,599.4000000000001,0.0,599.4000000000001,3564,$49.95,Local Listing (City),1
3976.0,4240.0,479.40000000000003,0.0,479.40000000000003,3564,$39.95,Local Listing (City),1
3980.0,4241.0,599.4000000000001,0.0,599.4000000000001,3565,$149.95,Local Listing (City),1
3982.0,4244.0,599.4000000000001,0.0,599.4000000000001,3565,$149.95,Online Presence Package A,1
3995.0,4216.0,659.4000000000001,0.0,659.4000000000001,3564,$149.95,Local Listing (City),1
4020.0,5214.0,599.4000000000001,0.0,599.4000000000001,3567,$149.95,Local Listing (City),1
4023.0,4380.0,599.4000000000001,0.0,599.4000000000001,3563,$149.95,Local Listing (City),1
4024.0,5747.0,599.4000000000001,0.0,599.4000000000001,3567,$100.00,Local Listing (City),1
4027.0,4388.0,599.4000000000001,0.0,599.4000000000001,3563,$149.95,Local Listing (City),1
4042.0,4308.0,599.4000000000001,0.0,599.4000000000001,3562,$149.95,Online Presence Package B,1
4050.0,7315.0,479.40000000000003,0.0,479.40000000000003,3547,$39.95,Local Listing (City),1
4052.0,5133.0,599.4000000000001,0.0,599.4000000000001,3545,$149.95,Local Listing (City),1
4077.0,5218.0,599.4000000000001,4.99,594.4100000000001,3566,$100.00,Local Listing (City),1
4078.0,5607.0,900.0,7.5,892.5,3565,$39.99,Local Listing (City),1
4103.0,2778.0,959.76,0.0,959.76,3549,$0.00,Online Presence Package A,1
4130.0,5551.0,599.4000000000001,0.0,599.4000000000001,3562,$75.00,Local Listing (City),1
4131.0,5889.0,599.4000000000001,0.0,599.4000000000001,3563,$149.95,Local Listing (City),1
4152.0,5219.0,249.75,0.0,249.75,3560,$149.95,Local Listing (City),1
4162.0,5962.0,599.4000000000001,0.0,599.4000000000001,3562,$75.00,Local Listing (City),1
4164.0,5229.0,659.4000000000001,0.0,659.4000000000001,3560,$149.95,Local Listing (City),1
4168.0,2956.0,599.4000000000001,0.0,599.4000000000001,3562,$149.95,Online Presence Package A,1
4184.0,19473.0,599.4000000000001,25.47,573.9300000000001,1767,$49.99,Online Presence Package A,1
4185.0,6686.0,599.4000000000001,0.0,599.4000000000001,3532,$149.95,Local Listing (City),1
4199.0,6856.0,654.4000000000001,0.0,654.4000000000001,3532,$149.95,Local Listing (City),1
4204.0,7060.0,299.70000000000005,0.0,299.70000000000005,3532,$149.95,Local Listing (City),1
4213.0,7073.0,599.4000000000001,0.0,599.4000000000001,3532,$149.95,Local Listing (City),1
4214.0,7086.0,599.4000000000001,0.0,599.4000000000001,3532,$149.95,Online Presence Package A,1
4223.0,20002.0,350.0,0.0,350.0,1736,$49.99,Online Presence Package A,2
4223.0,442513.0,499.95,99.98,399.96999999999997,31,$1.00,Winback Listing B,2
4240.0,3929.0,599.4000000000001,0.0,599.4000000000001,3550,$149.95,Local Listing (City),1
4243.0,7319.0,149.85000000000002,0.0,149.85000000000002,3532,$149.95,Local Listing (City),1
4248.0,496874.0,399.98,239.98,160.0,31,$19.98,Winback Listing Easy Start B,1
4253.0,7782.0,599.4000000000001,0.0,599.4000000000001,3532,$149.95,Local Listing (City),1
4254.0,4309.0,599.4000000000001,0.0,599.4000000000001,3544,$49.95,Online Presence Package A,1
4277.0,8253.0,599.4000000000001,0.0,599.4000000000001,3532,$49.95,Local Listing (City),1
4300.0,4638.0,599.4000000000001,0.0,599.4000000000001,3532,$30.00,Local Listing (City),1
4301.0,5890.0,519.7,0.0,519.7,3549,$79.00,Local Listing (City),1
4307.0,8400.0,299.70000000000005,0.0,299.70000000000005,3532,$149.95,Online Presence Package A,1
4327.0,2683.0,948.0,0.0,948.0,3534,$199.00,Local Listing (City),1
4346.0,29907.0,599.88,0.0,599.88,1430,$50.00,Online Presence Package A,1
4349.0,371240.0,350.07,0.0,350.07,31,$24.99,Winback Listing B,1
4351.0,5533.0,479.88,0.0,479.88,3539,$75.00,Online Presence Package A,1
4352.0,5536.0,479.88,0.0,479.88,3539,$75.00,Local Listing (City),1
4359.0,3513.0,599.4000000000001,0.0,599.4000000000001,3533,$49.95,Online Presence Package A,1
4360.0,5131.0,599.4000000000001,0.0,599.4000000000001,3538,$149.95,Online Presence Package A,1
4366.0,4223.0,599.4000000000001,0.0,599.4000000000001,3536,$149.95,Local Listing (City),1
4380.0,4225.0,1055.8799999999999,0.0,1055.8799999999999,3535,$79.99,Local Listing (City),1
4388.0,4855.0,549.45,0.0,549.45,3539,$100.00,Local Listing (City),1
