AccountNumber,DealNumber,Total_Amount,Total_Discount,Net_Total_Amount,Age in Days,Setup,Product,Deals_Per_Account
27704,84311,1441.18,0.0,1441.18,1711.0,$49.99,Winback Listing,1
27711,6048,1199.8799999999999,0.0,1199.8799999999999,2832.0,$99.99,Online Presence Package A,1
27742,14883,652.89,0.0,652.89,2624.0,$49.99,Organic Listing,1
27753,17696,714.48,27.47,687.01,2523.0,$50.01,Winback Listing,1
27754,4065,2161.78,0.0,2161.78,2813.0,$149.99,Online Presence Package A,1
27758,33746,809.6999999999999,59.86,749.8399999999999,2132.0,$75.00,Online Presence Package A,1
27765,3872,1441.18,719.0999999999999,722.08,2816.0,$99.99,Online Presence Package A,1
27780,9897,2161.78,0.0,2161.78,2817.0,$149.99,Online Presence Package A,1
27786,33744,809.6999999999999,59.86,749.8399999999999,2132.0,$75.00,Online Presence Package A,1
27787,33743,809.6999999999999,59.86,749.8399999999999,2132.0,$75.00,Online Presence Package A,1
27790,8359,1429.05,0.0,1429.05,2803.0,$99.99,Online Presence Package A,1
27791,8362,1551.17,0.0,1551.17,2803.0,$99.99,Online Presence Package A,1
27802,43172,1441.18,61.06,1380.1200000000001,2021.0,$49.99,Online Presence Package A,1
27873,104467,1441.18,0.0,1441.18,1583.0,$29.99,Winback Organic Listing,1
27919,702975,1979.88,0.0,1979.88,125.0,$0.00,Winback Listing B,1
27926,4094,1441.18,0.0,1441.18,2774.0,$29.99,Online Presence Package A,1
27933,4097,1441.18,0.0,1441.18,2772.0,$29.99,Online Presence Package A,1
27976,6727,1429.05,0.0,1429.05,2750.0,$29.99,Online Presence Package A,1
27993,19701,2161.78,0.0,2161.78,2541.0,$149.99,Online Presence Package A,1
50073,172,2161.78,1219.16,942.62,2875.0,$150.00,Online Presence Package A,1
50146,253,1199.8799999999999,0.0,1199.8799999999999,2863.0,$149.99,Online Presence Package A,1
50166,17884,1441.18,0.0,1441.18,2531.0,$99.99,Online Presence Package A,1
50176,303,1245.88,878.77,367.11,2863.0,$299.99,Online Presence Package A,1
50179,239098,1429.05,998.3100000000001,430.74,915.0,$0.00,Winback Listing B,1
50181,307,1441.18,0.0,1441.18,2863.0,$99.99,Online Presence Package A,1
50214,342,1441.18,1006.58,434.6,2858.0,$99.99,Online Presence Package A,1
50223,31145,699.93,0.0,699.93,2161.0,$1.00,Winback Listing,1
50227,655548,1185.81,0.0,1185.81,184.0,$1.00,Winback Listing B,1
50292,63627,1441.18,0.0,1441.18,1857.0,$49.99,Winback Listing,1
50309,546255,1199.92,0.0,1199.92,367.0,$1.01,Winback Listing B,2
50309,945635,449.97,0.0,449.97,30.0,$1.00,Amnesty Listing B,2
50318,434,1429.05,0.0,1429.05,2834.0,$99.99,Online Presence Package A,1
50325,438,2161.78,45.79,2115.9900000000002,2849.0,$150.00,Online Presence Package A,1
50330,107319,219.98,0.0,219.98,1554.0,$29.99,Winback Listing,2
50330,808457,989.91,164.98,824.93,31.0,$1.01,Winback Listing B,2
50331,126531,1429.05,0.0,1429.05,1433.0,$29.99,Winback Listing B,1
50332,79379,952.7,0.0,952.7,1747.0,$49.99,Organic Listing,1
50339,684055,1074.82,0.0,1074.82,153.0,$1.00,Amnesty Listing B,1
50340,684064,1074.82,0.0,1074.82,153.0,$1.01,Amnesty Listing B,1
50368,479,2161.78,0.0,2161.78,2844.0,$149.99,Online Presence Package A,1
50402,143908,2161.78,0.0,2161.78,1371.0,$69.99,Amnesty Listing B,1
50425,534,1429.05,0.0,1429.05,2831.0,$99.99,Online Presence Package A,1
50443,214232,1441.18,582.85,858.33,1049.0,$49.99,Amnesty Listing B,1
50447,553,2143.59,0.0,2143.59,2832.0,$199.99,Online Presence Package A,1
50474,700581,342.1,0.0,342.1,122.0,$0.00,Amnesty Listing B,3
50474,831297,329.96999999999997,0.0,329.96999999999997,30.0,$0.00,Amnesty Listing B,3
50474,944292,243.98,73.18,170.8,30.0,$1.01,Amnesty Listing B,3
50489,750885,219.98,0.0,219.98,42.0,$1.00,Amnesty Listing B,1
50513,610,2143.59,954.91,1188.6799999999998,2832.0,$149.99,Online Presence Package A,1
50518,391620,329.96999999999997,0.0,329.96999999999997,579.0,$49.99,Online Presence Package B,1
50600,811583,219.98,66.0,153.98,31.0,$1.00,Amnesty Listing B,1
50683,81937,2143.59,91.58,2052.01,1720.0,$29.99,Winback Listing,1
50705,170233,2882.48,0.0,2882.48,1258.0,$49.99,Amnesty Listing B,1
50768,794,1196.94,30.53,1166.41,2832.0,$99.99,Online Presence Package A,1
50791,813,2161.78,0.0,2161.78,2832.0,$149.99,Online Presence Package A,1
50793,816,2161.78,695.4200000000001,1466.3600000000001,2832.0,$199.99,Online Presence Package A,1
50938,924,2143.59,0.0,2143.59,2802.0,$199.99,Online Presence Package A,1
51011,973,494.97,0.0,494.97,2802.0,$200.00,Online Presence Package A,1
51047,239674,2882.48,0.0,2882.48,925.0,$0.00,Winback Listing B,1
51060,1013,1062.7,0.0,1062.7,2819.0,$150.00,Online Presence Package A,1
51080,101786,1429.05,360.26,1068.79,1583.0,$29.99,Winback Listing,1
51087,366125,2143.59,0.0,2143.59,610.0,$1.00,Winback Listing B,1
51178,1113,1441.18,0.0,1441.18,2802.0,$99.99,Online Presence Package A,1
51180,1116,1441.18,0.0,1441.18,2802.0,$99.99,Online Presence Package A,1
51201,203442,1441.18,0.0,1441.18,1096.0,$0.00,Winback Listing B,1
51243,213771,1441.18,0.0,1441.18,1037.0,$49.99,Online Presence Package B,1
51260,639377,1172.73,0.0,1172.73,214.0,$1.00,Winback Listing Easy Start B,2
51260,905019,219.99,131.99,88.0,31.0,$1.00,Winback Listing Easy Start B,2
51321,220364,2161.78,0.0,2161.78,1012.0,$49.99,Amnesty Listing B,1
51393,1286,2161.8,0.0,2161.8,2802.0,$250.00,Online Presence Package A,1
51405,136292,342.1,0.0,342.1,1402.0,$99.99,Amnesty Listing B,1
53387,128907,714.42,30.52,683.9,1430.0,$29.99,Winback Listing B,1
53433,18305,1441.18,0.0,1441.18,2521.0,$19.99,Online Presence Package A,1
53434,1403,2143.59,0.0,2143.59,2771.0,$199.99,Online Presence Package A,1
53443,94528,1044.51,45.79,998.72,1614.0,$19.99,Winback Listing,1
53444,1413,2161.78,719.0999999999999,1442.6799999999998,2792.0,$199.99,Online Presence Package A,1
53452,1418,2858.2200000000003,0.0,2858.2200000000003,2771.0,$199.99,Online Presence Package A,1
53499,24396,1062.7,0.0,1062.7,2314.0,$1.00,Online Presence Package A,1
53560,1507,2143.59,0.0,2143.59,2771.0,$199.99,Online Presence Package A,1
53567,1512,2143.59,1426.26,717.3299999999999,2763.0,$150.00,Online Presence Package A,1
53583,1524,2161.78,18.31,2143.4700000000003,2771.0,$150.00,Online Presence Package A,1
53599,1541,2143.59,0.0,2143.59,2759.0,$199.99,Online Presence Package A,1
53604,1544,1594.0500000000002,0.0,1594.0500000000002,2755.0,$199.99,Online Presence Package A,1
53746,17065,434.25,0.0,434.25,2558.0,$30.00,Winback Listing,1
53817,1722,1441.18,1036.1599999999999,405.02,2773.0,$99.99,Online Presence Package A,1
53818,175622,1429.05,0.0,1429.05,1218.0,$1.00,Winback Listing B,1
53838,1740,2882.48,293.04,2589.44,2771.0,$299.99,Online Presence Package A,1
53855,1757,2143.59,0.0,2143.59,2749.0,$199.99,Online Presence Package A,1
53864,1767,2161.78,0.0,2161.78,2771.0,$249.99,Online Presence Package A,1
53887,1789,2161.78,451.0,1710.78,2771.0,$199.99,Online Presence Package A,1
53961,45759,1003.98,0.0,1003.98,1980.0,$50.00,Winback Listing,1
53967,35315,1441.18,54.99,1386.19,2101.0,$50.00,Winback Listing,1
53985,218348,452.09,135.5,316.59000000000003,1006.0,$49.99,Winback Listing B,1
54024,650797,329.98,35.0,294.98,184.0,$1.00,Winback Listing B,1
54041,1923,2161.78,0.0,2161.78,2771.0,$30.00,No Sale Online Presence Package,1
54148,283375,2143.59,802.33,1341.26,739.0,$49.99,Winback Listing B,1
54165,2024,1429.05,0.0,1429.05,2741.0,$99.99,Online Presence Package A,1
54239,2084,1594.0500000000002,247.29000000000002,1346.76,2741.0,$249.99,Online Presence Package A,1
54330,732175,1429.05,360.35,1068.7,61.0,$25.00,Online Presence Package B,1
54392,823934,365.96999999999997,122.0,243.97,30.0,$24.99,Winback Listing B,1
54401,2222,2882.48,0.0,2882.48,2758.0,$249.99,Big City Listings,1
54431,2252,2143.59,0.0,2143.59,2741.0,$99.99,Online Presence Package A,1
54499,944405,121.99,0.0,121.99,30.0,$49.99,Online Presence Package B,1
54534,644756,1390.6599999999999,0.0,1390.6599999999999,214.0,$1.00,Winback Listing Easy Start B,2
54534,863054,1097.97,658.77,439.20000000000005,30.0,$1.00,Winback Listing Easy Start B,2
54543,732769,1416.92,54.94,1361.98,61.0,$0.00,Amnesty Listing B,1
54557,3252,574.21,0.0,574.21,2736.0,$99.99,Additional City Listing,1
54618,27603,2143.59,0.0,2143.59,2192.0,$1.00,Winback Listing,1
54669,4379,1441.18,731.3399999999999,709.84,2745.0,$49.99,Additional City Listing,1
54671,4389,1441.18,731.3399999999999,709.84,2745.0,$99.99,Additional City Listing,1
54684,803268,1074.82,0.0,1074.82,31.0,$1.00,Amnesty Listing B,1
54688,4455,879.52,0.0,879.52,2741.0,$149.99,Online Presence Package A,1
54712,727068,586.34,0.0,586.34,92.0,$0.00,Amnesty Listing B,3
54712,863574,219.98,0.0,219.98,30.0,$0.00,Amnesty Listing B,3
54712,912484,879.96,461.97,417.99,31.0,$0.00,Amnesty Listing Easy Start B,3
54732,101233,464.22,0.0,464.22,1590.0,$49.99,Winback Listing,2
54732,954947,243.98,122.0,121.98,31.0,$1.00,Amnesty Listing B,2
54743,5369,1441.18,731.3399999999999,709.84,2742.0,$49.99,Additional City Listing,1
54755,5811,2143.59,0.0,2143.59,2734.0,$299.99,Online Presence Package A,1
54756,5741,1429.06,0.0,1429.06,2741.0,$199.99,Online Presence Package A,1
54798,6248,2161.78,0.0,2161.78,2741.0,$149.99,Online Presence Package A,1
54800,18042,901.8,223.04,678.76,2536.0,$39.99,Winback Listing,1
54809,355509,1441.18,122.12,1319.06,640.0,$49.99,Amnesty Listing B,1
54830,698731,989.94,321.7,668.24,122.0,$1.00,Winback Listing B,2
54830,959519,439.98,263.98,176.0,31.0,$1.00,Winback Listing Easy Start B,2
54944,7161,1319.06,0.0,1319.06,2740.0,$299.99,Online Presence Package A,1
54948,55322,1089.03,0.0,1089.03,1918.0,$49.99,Winback Listing,1
54962,7408,1612.24,0.0,1612.24,2739.0,$29.99,Online Presence Package A,1
54970,7442,2143.59,0.0,2143.59,2710.0,$299.99,Online Presence Package A,1
55003,7657,1441.18,0.0,1441.18,2722.0,$99.99,Online Presence Package A,1
55034,7984,2143.59,0.0,2143.59,2710.0,$149.99,Online Presence Package A,1
55036,7988,2143.59,0.0,2143.59,2710.0,$75.00,Online Presence Package A,1
55082,8338,2143.59,0.0,2143.59,2710.0,$29.99,Online Presence Package A,1
55089,460600,1199.8799999999999,0.0,1199.8799999999999,518.0,$1.00,Amnesty Listing B,1
55091,8473,1296.54,24.99,1271.55,2714.0,$99.99,Online Presence Package B,1
55101,8569,1429.05,0.0,1429.05,2710.0,$99.99,Additional City Listing,1
55112,8689,2143.59,0.0,2143.59,2710.0,$29.99,Online Presence Package A,1
55116,8695,2143.59,0.0,2143.59,2710.0,$29.99,Online Presence Package A,1
55156,8783,1441.18,0.0,1441.18,2726.0,$99.99,Additional City Listing,1
55161,8819,1062.69,167.31,895.38,2710.0,$99.99,Online Presence Package B,1
55219,167762,2143.59,0.0,2143.59,1249.0,$69.99,Winback Listing B,1
55252,95403,2143.59,0.0,2143.59,1614.0,$29.99,Amnesty Listing,1
55264,9517,164.99,0.0,164.99,2710.0,$149.00,Online Presence Package A,1
55269,9533,1441.18,0.0,1441.18,2722.0,$99.99,Additional City Listing,1
55323,9696,1429.05,0.0,1429.05,2710.0,$149.99,Online Presence Package A,1
55390,769607,2639.92,1105.46,1534.46,31.0,$24.99,Winback Listing Easy Start B,1
55445,10034,1441.18,135.93,1305.25,2717.0,$29.99,Online Presence Package A,1
55520,10460,2161.78,0.0,2161.78,2710.0,$149.99,Online Presence Package A,1
55625,777264,3629.8900000000003,1055.96,2573.9300000000003,28.0,$1.01,Amnesty Listing Easy Start B,1
55650,11051,720.5,0.0,720.5,2710.0,$299.99,Online Presence Package A,1
55846,11743,1428.6,0.0,1428.6,2691.0,$49.99,Online Presence Package A,1
55890,11868,714.42,0.0,714.42,2679.0,$29.99,Online Presence Package A,1
55907,712619,109.99,0.0,109.99,92.0,$1.00,Amnesty Listing B,1
55927,12002,2858.2200000000003,0.0,2858.2200000000003,2679.0,$29.99,Online Presence Package A,1
56007,12179,2143.59,0.0,2143.59,2679.0,$199.99,Online Presence Package A,1
56025,12335,549.89,19.98,529.91,2684.0,$29.99,Additional City Listing,2
56025,20016442,121.99,61.0,60.99,31.0,$1.00,Winback Listing B,2
56081,755246,1404.79,425.7,979.09,31.0,$1.01,Winback Listing B,1
56131,12458,1065.36,0.0,1065.36,2691.0,$29.99,Online Presence Package A,1
56153,12500,470.21999999999997,0.0,470.21999999999997,2679.0,$149.99,Online Presence Package A,1
56173,12516,1441.18,0.0,1441.18,2686.0,$149.99,Online Presence Package A,1
56206,12556,2143.59,109.98,2033.6100000000001,2675.0,$299.99,Online Presence Package A,1
56330,852006,243.98,170.78,73.2,31.0,$9.98,Winback Listing B,1
56332,193301,1441.18,0.0,1441.18,1134.0,$0.00,Winback Listing B,1
56345,13010,1441.18,0.0,1441.18,2677.0,$99.99,Online Presence Package B,1
56507,942207,299.96999999999997,24.99,274.98,30.0,$49.99,Winback Listing B,1
56548,13672,720.48,0.0,720.48,2679.0,$49.99,Online Presence Package A,1
56567,13490,1441.18,0.0,1441.18,2685.0,$99.99,Additional City Listing,1
56595,13580,720.48,0.0,720.48,2682.0,$150.00,Online Presence Package B,1
56728,122792,1960.41,476.26,1484.15,1461.0,$49.99,Amnesty Listing B,1
56770,73811,531.27,0.0,531.27,1767.0,$49.99,Winback Listing,1
56795,47818,1799.88,0.0,1799.88,1979.0,$49.99,Winback Listing,1
56812,375062,1441.18,54.95,1386.23,610.0,$24.99,Winback Listing B,1
56819,527601,1441.18,0.0,1441.18,396.0,$19.99,Winback Listing B,1
56844,13813,720.48,0.0,720.48,2679.0,$199.99,Online Presence Package A,1
56876,13843,714.42,0.0,714.42,2649.0,$149.99,Online Presence Package A,1
56967,14003,1441.18,0.0,1441.18,2649.0,$99.99,Online Presence Package A,1
56975,399130,574.21,0.0,574.21,579.0,$49.99,Online Presence Package B,1
57177,94843,1429.05,998.3100000000001,430.74,1614.0,$0.00,Winback Listing,1
57183,14153,714.42,0.0,714.42,2649.0,$49.99,Online Presence Package A,1
57226,55682,494.97,0.0,494.97,1918.0,$49.98,Winback Listing,2
57226,821733,1465.52,183.2,1282.32,30.0,$20.00,Winback Listing B,2
57307,14308,714.42,0.0,714.42,2649.0,$49.99,Online Presence Package A,1
57374,14407,720.48,0.0,720.48,2649.0,$199.99,Online Presence Package A,1
57437,14577,598.38,0.0,598.38,2656.0,$149.99,Online Presence Package A,1
57493,14736,932.1,0.0,932.1,2623.0,$29.99,Online Presence Package A,1
57504,157844,1441.18,1006.58,434.6,1310.0,$0.00,Winback Listing B,1
57559,262855,696.33,0.0,696.33,823.0,$49.99,Winback Listing B,1
57560,14691,1319.06,0.0,1319.06,2649.0,$99.99,Online Presence Package A,1
57561,14692,2638.23,0.0,2638.23,2650.0,$200.00,Online Presence Package A,1
57562,206419,1429.05,0.0,1429.05,1065.0,$49.99,Amnesty Listing B,1
57563,14694,2638.23,0.0,2638.23,2649.0,$250.00,Online Presence Package A,1
57670,14780,1441.18,0.0,1441.18,2649.0,$200.00,Online Presence Package A,1
57760,61654,1441.18,0.0,1441.18,1887.0,$0.00,Winback Listing,1
57766,18601,1429.08,0.0,1429.08,2498.0,$100.00,Online Presence Package A,1
57775,101266,701.88,0.0,701.88,1583.0,$49.99,Amnesty Listing,1
57817,786962,1564.41,550.0,1014.4100000000001,29.0,$24.99,Online Presence Package B,1
57898,103210,219.98,0.0,219.98,1583.0,$49.99,Winback Listing,1
57978,15051,1429.05,0.0,1429.05,2618.0,$149.99,Online Presence Package A,1
57991,68765,1441.18,1006.58,434.6,1815.0,$49.99,Winback Listing,1
57997,847803,731.98,582.0,149.98,31.0,$49.99,Online Presence Package B,2
57997,903782,1829.95,1024.75,805.2,31.0,$0.00,Amnesty Listing Easy Start B,2
58008,15905,1416.42,0.0,1416.42,2588.0,$149.99,Online Presence Package A,1
58022,15081,1429.05,0.0,1429.05,2618.0,$99.99,Online Presence Package A,1
58070,364474,342.1,0.0,342.1,640.0,$1.00,Winback Listing B,2
58070,909270,487.96,122.0,365.96,31.0,$1.00,Amnesty Listing B,2
58144,760235,197.98,0.0,197.98,31.0,$0.00,Amnesty Listing B,2
58144,840139,853.93,280.7,573.23,31.0,$1.02,Winback Listing B,2
58195,133090,2143.59,0.0,2143.59,1402.0,$1.00,Online Presence Package B,1
58227,15259,2161.78,0.0,2161.78,2618.0,$149.99,Online Presence Package A,1
58295,15304,1441.18,0.0,1441.18,2618.0,$99.99,Online Presence Package A,1
58307,29927,1126.86,48.12,1078.74,2161.0,$1.00,Online Presence Package A,1
58344,15342,2882.48,707.7,2174.78,2618.0,$199.99,Online Presence Package A,1
58345,15340,2161.78,0.0,2161.78,2618.0,$149.99,Online Presence Package A,1
58389,15372,1441.18,0.0,1441.18,2618.0,$99.99,Online Presence Package A,1
58396,15380,1441.18,0.0,1441.18,2622.0,$50.00,Online Presence Package A,1
58409,15391,708.46,0.0,708.46,2618.0,$199.99,Online Presence Package A,1
58469,552204,329.96999999999997,0.0,329.96999999999997,334.0,$1.00,Winback Listing B,2
58469,839945,976.96,0.0,976.96,30.0,$49.99,Winback Listing B,2
58508,179557,1074.82,195.36,879.46,1202.0,$49.99,Winback Listing B,1
58537,15547,1428.6,60.54,1368.06,2627.0,$29.99,Online Presence Package A,1
58545,15726,1053.18,0.0,1053.18,2588.0,$99.99,Online Presence Package A,1
58547,535289,2143.59,0.0,2143.59,366.0,$24.99,Winback Listing B,1
58557,15561,1428.6,0.0,1428.6,2618.0,$50.00,Online Presence Package A,1
58566,15572,1428.6,60.54,1368.06,2618.0,$149.99,Online Presence Package A,1
58660,15634,1441.18,0.0,1441.18,2618.0,$149.99,Online Presence Package A,1
58684,114787,2143.59,0.0,2143.59,1502.0,$49.99,Winback Listing,1
58767,15717,452.09,0.0,452.09,2588.0,$250.00,Online Presence Package A,1
58793,724649,2161.78,0.0,2161.78,92.0,$1.00,Winback Listing B,1
58820,269377,1429.05,0.0,1429.05,792.0,$1.00,Winback Listing B,1
58838,778621,439.96,137.49,302.47,28.0,$0.00,Amnesty Listing B,3
58838,871011,219.98,0.0,219.98,30.0,$0.00,Amnesty Listing B,3
58838,925383,109.99,0.0,109.99,31.0,$0.00,Amnesty Listing B,3
58859,15779,1429.05,0.0,1429.05,2588.0,$99.99,Online Presence Package A,1
58887,15883,944.96,255.97,688.99,2594.0,$80.00,Online Presence Package A,1
58905,15822,1429.05,0.0,1429.05,2588.0,$99.99,Online Presence Package A,1
58920,150359,1441.18,1006.58,434.6,1344.0,$29.99,Winback Listing B,1
58945,15870,1429.05,0.0,1429.05,2588.0,$149.99,Online Presence Package A,1
58949,17711,2143.59,0.0,2143.59,2526.0,$149.99,Online Presence Package A,1
58965,15890,1429.05,0.0,1429.05,2588.0,$149.99,Online Presence Package A,1
58990,15909,2143.59,0.0,2143.59,2588.0,$199.99,Online Presence Package A,1
58998,16045,1429.05,0.0,1429.05,2588.0,$149.99,Online Presence Package A,1
59035,15943,1429.05,0.0,1429.05,2588.0,$149.99,Online Presence Package A,1
59039,103668,586.34,0.0,586.34,1583.0,$49.99,Amnesty Listing B,1
59045,15954,1429.05,0.0,1429.05,2588.0,$199.99,Online Presence Package A,1
59062,29030,1429.05,0.0,1429.05,2161.0,$5.00,Winback Listing,1
59172,16070,818.45,0.0,818.45,2588.0,$99.99,Online Presence Package A,1
59173,16071,1429.05,0.0,1429.05,2588.0,$199.99,Online Presence Package A,1
59176,16073,329.96999999999997,0.0,329.96999999999997,2588.0,$99.99,Online Presence Package A,1
59198,16089,2161.78,0.0,2161.78,2602.0,$149.99,Online Presence Package A,1
59231,712847,109.99,0.0,109.99,106.0,$0.00,Amnesty Listing B,2
59231,773036,1294.8,0.0,1294.8,59.0,$0.00,Amnesty Listing B,2
59244,26915,2161.78,0.0,2161.78,2253.0,$1.00,Online Presence Package A,1
59279,16160,1466.3200000000002,0.0,1466.3200000000002,2595.0,$149.99,Online Presence Package A,1
59308,16193,1441.18,0.0,1441.18,2588.0,$149.99,Online Presence Package A,1
59328,33523,1086.0,0.0,1086.0,2132.0,$1.00,Winback Listing,1
59345,16249,940.57,54.99,885.58,2584.0,$199.99,Online Presence Package A,1
59409,739660,1404.79,0.0,1404.79,61.0,$1.00,Winback Listing B,1
59472,16391,1441.18,0.0,1441.18,2588.0,$99.99,Online Presence Package A,1
59523,16451,1466.3400000000001,0.0,1466.3400000000001,2591.0,$149.99,Online Presence Package A,1
59528,16453,1466.3400000000001,0.0,1466.3400000000001,2591.0,$149.00,Online Presence Package A,1
59582,16498,2161.78,0.0,2161.78,2588.0,$1.00,Online Presence Package A,1
59629,16543,1428.6,0.0,1428.6,2588.0,$30.00,Online Presence Package A,1
59706,360803,164.99,0.0,164.99,640.0,$25.00,Amnesty Listing B,4
59706,781137,348.17,0.0,348.17,27.0,$0.00,Amnesty Listing B,4
59706,826967,549.54,0.0,549.54,30.0,$0.00,Amnesty Listing B,4
59706,933921,731.97,439.16999999999996,292.79999999999995,30.0,$1.00,Winback Listing Easy Start B,4
59727,37452,425.88,0.0,425.88,2071.0,$50.00,Winback Listing,2
59727,889899,609.9499999999999,426.95,183.0,31.0,$1.00,Winback Listing B,2
59790,16716,2143.59,0.0,2143.59,2557.0,$149.99,Online Presence Package A,1
59899,16832,2161.8,183.18,1978.6200000000001,2579.0,$150.00,Online Presence Package A,1
59949,16856,434.22,37.24,396.98,2557.0,$50.00,Limited Online Presence Package,1
60035,16880,434.22,0.0,434.22,2557.0,$99.99,Limited Online Presence Package,1
60071,17098,434.22,0.0,434.22,2557.0,$100.00,Limited Online Presence Package,1
60075,16898,438.48,0.0,438.48,2564.0,$50.00,Limited Online Presence Package,1
60143,16956,434.22,0.0,434.22,2557.0,$99.99,Limited Online Presence Package,1
60145,16964,434.22,0.0,434.22,2557.0,$100.00,Limited Online Presence Package,1
60163,16975,434.22,0.0,434.22,2557.0,$99.99,Limited Online Presence Package,1
60204,17000,1319.8799999999999,0.0,1319.8799999999999,2546.0,$149.99,Online Presence Package A,1
60208,17206,2639.88,0.0,2639.88,2539.0,$199.99,Online Presence Package A,1
60228,17019,434.22,0.0,434.22,2557.0,$100.00,Limited Online Presence Package,1
60271,17053,1416.42,0.0,1416.42,2557.0,$50.00,Online Presence Package A,1
60308,17087,2143.59,0.0,2143.59,2557.0,$99.99,Online Presence Package A,1
60342,17100,434.22,0.0,434.22,2557.0,$100.00,Limited Online Presence Package,1
60345,17102,434.22,0.0,434.22,2557.0,$100.00,Limited Online Presence Package,1
60346,17103,434.22,0.0,434.22,2557.0,$100.00,Limited Online Presence Package,1
60347,17104,434.22,0.0,434.22,2556.0,$100.00,Limited Online Presence Package,1
60401,100750,1429.05,0.0,1429.05,1583.0,$49.99,Amnesty Listing,1
60428,19645,2161.78,0.0,2161.78,2497.0,$200.00,Online Presence Package A,1
60456,17161,219.99,0.0,219.99,2571.0,$199.99,Online Presence Package A,1
60463,17164,2858.2200000000003,0.0,2858.2200000000003,2545.0,$199.99,Online Presence Package A,1
60519,17198,1441.18,0.0,1441.18,2560.0,$99.99,Online Presence Package A,1
60565,21374,273.26,0.0,273.26,2437.0,$175.00,Online Presence Package B,2
60565,923581,1463.96,768.57,695.39,31.0,$9.98,Winback Listing Easy Start B,2
60583,711337,219.99,131.99,88.0,92.0,$1.00,Winback Listing Easy Start B,2
60583,954709,487.98,292.78,195.2,31.0,$1.00,Winback Listing Easy Start B,2
60624,17281,1441.18,0.0,1441.18,2557.0,$149.99,Online Presence Package A,1
60648,17295,2161.78,0.0,2161.78,2557.0,$75.00,Online Presence Package A,1
60653,17407,586.34,0.0,586.34,2557.0,$99.99,Online Presence Package A,1
60661,465238,1429.05,158.74,1270.31,487.0,$1.00,Winback Listing B,1
60715,17337,1441.18,0.0,1441.18,2559.0,$249.00,Online Presence Package A,1
60736,83857,452.09,0.0,452.09,1706.0,$29.99,Winback Listing,2
60736,859386,399.96,279.96,120.0,31.0,$1.00,Winback Listing B,2
60775,17399,2161.78,0.0,2161.78,2557.0,$49.99,Online Presence Package A,1
60782,17382,2161.78,719.0999999999999,1442.6799999999998,2557.0,$99.99,Online Presence Package A,1
60783,658750,1319.06,97.69,1221.3700000000001,184.0,$1.00,Winback Listing B,1
60897,653424,1429.05,0.0,1429.05,184.0,$1.00,Winback Listing B,1
60927,17487,939.8000000000001,0.0,939.8000000000001,2557.0,$65.00,Online Presence Package A,1
60931,17491,939.8000000000001,0.0,939.8000000000001,2557.0,$30.00,Online Presence Package A,1
60933,17493,939.8000000000001,0.0,939.8000000000001,2557.0,$31.00,Online Presence Package A,1
60947,17508,792.0,0.0,792.0,2531.0,$60.00,Online Presence Package A,1
60950,17551,792.0,0.0,792.0,2530.0,$60.00,Online Presence Package A,1
60959,924715,487.96,0.0,487.96,33.0,$49.99,Winback Listing B,1
60965,17625,2143.59,0.0,2143.59,2526.0,$99.00,Online Presence Package A,1
60976,760234,197.98,0.0,197.98,31.0,$0.00,Amnesty Listing B,2
60976,840137,853.93,292.77,561.16,31.0,$1.00,Winback Listing B,2
60979,17554,1429.05,0.0,1429.05,2527.0,$149.99,Online Presence Package A,1
61013,702540,2161.78,0.0,2161.78,122.0,$1.00,Winback Listing B,1
61063,17659,714.4499999999999,0.0,714.4499999999999,2528.0,$50.00,Online Presence Package A,1
61065,17678,2403.88,0.0,2403.88,2526.0,$169.99,Additional City Listing,1
61070,544223,2161.78,0.0,2161.78,365.0,$1.00,Winback Listing B,1
61099,17691,1466.3400000000001,0.0,1466.3400000000001,2544.0,$150.02,Online Presence Package A,1
61101,17688,1466.3400000000001,0.0,1466.3400000000001,2544.0,$149.99,Online Presence Package A,1
61120,716024,1172.73,344.17,828.56,92.0,$1.00,Amnesty Listing Easy Start B,1
61140,17728,1429.05,0.0,1429.05,2526.0,$99.99,Online Presence Package A,1
61172,32845,1441.18,0.0,1441.18,2132.0,$50.00,Winback Listing,1
61216,69313,2143.59,0.0,2143.59,1795.0,$49.99,Winback Listing,1
61235,21853,1441.18,0.0,1441.18,2406.0,$150.00,Online Presence Package A,1
61236,119640,2161.78,0.0,2161.78,1492.0,$99.99,Amnesty Listing,1
61243,17825,2161.78,0.0,2161.78,2532.0,$149.99,Online Presence Package A,1
61271,17863,1429.05,0.0,1429.05,2523.0,$99.99,Online Presence Package A,1
61275,17877,2143.59,0.0,2143.59,2526.0,$149.99,Online Presence Package A,1
61290,17903,1441.18,0.0,1441.18,2533.0,$99.99,Online Presence Package A,1
61330,22072,1431.34,29.18,1402.1599999999999,2406.0,$99.99,Online Presence Package A,1
61331,17963,1392.06,0.0,1392.06,2526.0,$50.00,Online Presence Package A,1
61338,17959,1429.05,48.84,1380.21,2526.0,$149.99,Online Presence Package A,1
61378,548895,1429.05,116.05000000000001,1313.0,334.0,$1.00,Winback Listing B,1
61419,18046,2161.78,719.0999999999999,1442.6799999999998,2526.0,$149.99,Online Presence Package A,1
61427,116077,1429.05,0.0,1429.05,1498.0,$69.99,Amnesty Listing,1
