AccountNumber,DealNumber,Total_Amount,Total_Discount,Net_Total_Amount,Age in Days,Setup,Product,Deals_Per_Account
2498.0,177480.0,61.05,0.0,61.05,1583.0,0.0,Winback Listing B,1
2511.0,5534.0,732.5999999999999,0.0,732.5999999999999,4799.0,49.95,Online Presence Package A,1
2541.0,7637.0,732.5999999999999,0.0,732.5999999999999,4779.0,49.95,Local Listing (City),1
2542.0,3457.0,447.0,0.0,447.0,4788.0,30.0,Online Presence Package A,1
2571.0,6009.0,732.5999999999999,15.26,717.3399999999999,4783.0,50.0,Local Listing (City),1
2572.0,6012.0,732.5999999999999,15.26,717.3399999999999,4783.0,50.0,Local Listing (City),1
2579.0,2315.0,732.5999999999999,0.0,732.5999999999999,4779.0,49.95,Local Listing (City),1
2582.0,2984.0,558.72,0.0,558.72,4781.0,75.0,Online Presence Package A,1
2584.0,2988.0,558.72,0.0,558.72,4781.0,0.0,Local Listing (City),1
2744.0,18121.0,732.5999999999999,0.0,732.5999999999999,2891.0,49.99,Online Presence Package A,1
2753.0,8205.0,720.24,0.0,720.24,4756.0,49.0,Online Presence Package A,1
2764.0,7010.0,732.5999999999999,0.0,732.5999999999999,4748.0,49.95,Local Listing (City),1
2766.0,8208.0,720.24,0.0,720.24,4755.0,49.0,Local Listing (City),1
2768.0,8211.0,120.04,0.0,120.04,4755.0,49.0,Online Presence Package A,1
2787.0,7274.0,732.5999999999999,0.0,732.5999999999999,4748.0,49.95,Local Listing (City),1
2805.0,474707.0,558.8100000000001,0.0,558.8100000000001,852.0,1.0,Winback Listing B,1
2833.0,7429.0,732.5999999999999,0.0,732.5999999999999,4746.0,49.95,Local Listing (City),1
2838.0,4735.0,732.5999999999999,0.0,732.5999999999999,4762.0,49.95,Online Presence Package A,1
2855.0,40247.0,732.5999999999999,0.0,732.5999999999999,2402.0,50.0,Winback Listing,1
2866.0,7985.0,732.5999999999999,0.0,732.5999999999999,4748.0,49.95,Online Presence Package A,1
2904.0,2986.0,732.5999999999999,0.0,732.5999999999999,4752.0,49.95,Online Presence Package A,1
2939.0,2996.0,732.5999999999999,0.0,732.5999999999999,4750.0,49.95,Local Listing (City),1
2947.0,3376.0,732.5999999999999,0.0,732.5999999999999,4748.0,49.95,Local Listing (City),1
2957.0,46712.0,732.5999999999999,0.0,732.5999999999999,2344.0,49.99,Winback Listing,1
2988.0,476451.0,2198.16,0.0,2198.16,861.0,1.0,Online Presence Package B,1
2991.0,6094.0,285.48,0.0,285.48,3409.0,19.0,Online Presence Package A,1
2993.0,6096.0,285.48,0.0,285.48,3409.0,19.0,Online Presence Package A,1
3011.0,3847.0,732.5999999999999,0.0,732.5999999999999,4748.0,49.95,Local Listing (City),1
3043.0,4227.0,61.05,0.0,61.05,4747.0,49.95,Local Listing (City),1
3047.0,4666.0,1154.8799999999999,0.0,1154.8799999999999,4750.0,79.0,Local Listing (City),1
3053.0,4337.0,1154.8799999999999,0.0,1154.8799999999999,4746.0,79.0,Local Listing (City),1
3065.0,7024.0,488.4,0.0,488.4,4732.0,20.0,Online Presence Package A,1
3069.0,5523.0,297.96,0.0,297.96,4752.0,20.0,Local Listing (City),1
3070.0,5739.0,372.48,0.0,372.48,4752.0,25.0,Local Listing (City),1
3080.0,4747.0,732.5999999999999,0.0,732.5999999999999,4748.0,49.95,Online Presence Package A,1
3107.0,4967.0,720.24,0.0,720.24,4748.0,49.0,Local Listing (City),1
3112.0,4971.0,732.5999999999999,0.0,732.5999999999999,4748.0,49.95,Local Listing (City),1
3121.0,916914.0,243.98,0.0,243.98,153.0,1.0,Winback Listing B,2
3121.0,20126455.0,487.96,122.0,365.96,31.0,1.01,Winback Listing B,2
3171.0,721659.0,427.34999999999997,0.0,427.34999999999997,457.0,0.0,Amnesty Listing B,1
3172.0,6357.0,732.5999999999999,0.0,732.5999999999999,4746.0,49.95,Local Listing (City),1
3187.0,2378.0,732.5999999999999,0.0,732.5999999999999,4728.0,0.0,Online Presence Package A,1
3227.0,753837.0,583.5600000000001,24.31,559.25,395.0,0.0,Amnesty Listing B,1
3228.0,5265.0,583.5600000000001,24.31,559.25,4726.0,49.0,Local Listing (City),1
3248.0,6379.0,732.5999999999999,0.0,732.5999999999999,4710.0,49.95,Online Presence Package A,1
3251.0,7434.0,732.5999999999999,0.0,732.5999999999999,4715.0,49.95,Local Listing (City),1
3262.0,19589.0,732.5999999999999,0.0,732.5999999999999,2832.0,49.99,Online Presence Package A,1
3266.0,7761.0,732.5999999999999,0.0,732.5999999999999,4717.0,49.95,Local Listing (City),1
3274.0,5630.0,720.24,0.0,720.24,4732.0,49.0,Online Presence Package A,1
3275.0,5631.0,720.24,0.0,720.24,4732.0,49.0,Online Presence Package A,1
3276.0,5694.0,720.24,0.0,720.24,4732.0,49.0,Local Listing (City),1
3278.0,7768.0,720.24,0.0,720.24,4718.0,49.0,Local Listing (City),1
3279.0,7773.0,720.24,0.0,720.24,4718.0,49.0,Online Presence Package A,1
3324.0,2672.0,732.5999999999999,0.0,732.5999999999999,4718.0,49.95,Local Listing (City),1
3331.0,2854.0,732.5999999999999,30.52,702.0799999999999,4717.0,49.95,Local Listing (City),1
3336.0,7308.0,732.5999999999999,0.0,732.5999999999999,4708.0,49.95,Online Presence Package A,1
3365.0,3382.0,732.5999999999999,0.0,732.5999999999999,4690.0,149.95,Local Listing (City),1
3388.0,3387.0,732.5999999999999,132.72,599.88,4716.0,49.95,Local Listing (City),1
3414.0,4450.0,732.5999999999999,0.0,732.5999999999999,4717.0,49.95,Local Listing (City),1
3442.0,5677.0,305.25,0.0,305.25,4717.0,49.95,Local Listing (City),1
3449.0,8221.0,793.65,91.57,702.0799999999999,4609.0,50.0,Online Presence Package A,1
3450.0,8224.0,671.55,61.05,610.5,4609.0,50.0,Online Presence Package A,1
3451.0,8228.0,671.55,61.05,610.5,4609.0,50.0,Online Presence Package A,1
3452.0,8231.0,671.55,61.05,610.5,4609.0,50.0,Online Presence Package A,1
3453.0,8233.0,793.65,91.57,702.0799999999999,4609.0,50.0,Online Presence Package A,1
3491.0,753845.0,583.5600000000001,24.31,559.25,395.0,0.0,Amnesty Listing B,1
3492.0,753777.0,583.5600000000001,24.31,559.25,396.0,0.0,Amnesty Listing B,1
3502.0,7053.0,732.5999999999999,61.04,671.56,4689.0,49.95,Local Listing (City),1
3513.0,660517.0,122.1,0.0,122.1,549.0,0.0,Winback Listing B,2
3513.0,20083316.0,557.91,0.0,557.91,31.0,1.0,Amnesty Listing B,2
3525.0,7397.0,732.5999999999999,0.0,732.5999999999999,4687.0,49.95,Local Listing (City),1
3528.0,7658.0,732.5999999999999,0.0,732.5999999999999,4689.0,49.95,Online Presence Package A,1
3539.0,7776.0,732.5999999999999,0.0,732.5999999999999,4681.0,49.95,Online Presence Package A,1
3548.0,8382.0,732.5999999999999,0.0,732.5999999999999,4691.0,49.99,Online Presence Package A,1
3551.0,8006.0,732.5999999999999,0.0,732.5999999999999,4689.0,49.95,Local Listing (City),1
3553.0,885722.0,329.96999999999997,0.0,329.96999999999997,184.0,0.0,Amnesty Listing B,1
3561.0,8319.0,480.16,0.0,480.16,4689.0,149.0,Local Listing (City),1
3565.0,7647.0,732.5999999999999,0.0,732.5999999999999,4674.0,149.95,Local Listing (City),1
3569.0,3077.0,732.5999999999999,0.0,732.5999999999999,4691.0,0.0,Online Presence Package A,1
3572.0,2681.0,732.5999999999999,0.0,732.5999999999999,4690.0,149.95,Online Presence Package A,1
3579.0,173977.0,2198.16,1534.8000000000002,663.36,1583.0,49.99,Amnesty Listing B,1
3590.0,5537.0,583.5600000000001,0.0,583.5600000000001,4699.0,75.0,Local Listing (City),1
3647.0,4641.0,732.5999999999999,0.0,732.5999999999999,4689.0,149.95,Local Listing (City),1
3683.0,4840.0,732.5999999999999,0.0,732.5999999999999,4690.0,49.95,Local Listing (City),1
3718.0,5973.0,720.24,0.0,720.24,4684.0,149.95,Local Listing (City),1
3720.0,4497.0,732.5999999999999,0.0,732.5999999999999,4681.0,49.99,Local Listing (City),1
3739.0,6349.0,732.5999999999999,0.0,732.5999999999999,4658.0,149.95,Local Listing (City),1
3752.0,753820.0,583.5600000000001,34.03,549.53,395.0,0.0,Amnesty Listing B,1
3763.0,7096.0,732.5999999999999,0.0,732.5999999999999,4659.0,149.95,Local Listing (City),1
3790.0,7107.0,732.5999999999999,0.0,732.5999999999999,4658.0,150.0,Online Presence Package A,1
3792.0,19977.0,732.5999999999999,0.0,732.5999999999999,2832.0,49.99,Organic Listing,1
3799.0,753681.0,583.5600000000001,24.31,559.25,396.0,0.0,Amnesty Listing B,1
3802.0,7309.0,720.24,0.0,720.24,4658.0,49.0,Online Presence Package A,1
3813.0,7313.0,732.5999999999999,0.0,732.5999999999999,4658.0,149.95,Local Listing (City),1
3826.0,7650.0,732.5999999999999,61.04,671.56,4681.0,149.95,Online Presence Package A,1
3832.0,928834.0,1707.93,146.4,1561.53,151.0,0.0,Amnesty Listing Easy Start B,1
3844.0,7607.0,956.1600000000001,0.0,956.1600000000001,4656.0,125.0,Online Presence Package A,1
3869.0,7669.0,671.55,0.0,671.55,4658.0,149.95,Online Presence Package A,1
3872.0,3439.0,732.5999999999999,0.0,732.5999999999999,4669.0,149.95,Local Listing (City),1
3909.0,8399.0,732.5999999999999,66.48,666.12,4658.0,149.1,Online Presence Package A,1
3914.0,109080.0,671.55,15.26,656.29,1912.0,29.99,Winback Listing,1
3933.0,2690.0,732.5999999999999,0.0,732.5999999999999,4660.0,149.95,Local Listing (City),1
3939.0,3008.0,732.5999999999999,36.62,695.98,4659.0,49.95,Local Listing (City),1
3950.0,377765.0,732.5999999999999,0.0,732.5999999999999,972.0,49.99,Winback Listing B,1
3959.0,5124.0,732.5999999999999,0.0,732.5999999999999,4670.0,149.95,Local Listing (City),1
3961.0,3664.0,488.4,0.0,488.4,4660.0,49.95,Local Listing (City),1
3976.0,4240.0,583.5600000000001,0.0,583.5600000000001,4658.0,39.95,Local Listing (City),1
3980.0,4241.0,732.5999999999999,0.0,732.5999999999999,4659.0,149.95,Local Listing (City),1
3995.0,4216.0,732.5999999999999,0.0,732.5999999999999,4658.0,149.95,Local Listing (City),1
4024.0,5747.0,732.5999999999999,0.0,732.5999999999999,4650.0,100.0,Local Listing (City),1
4027.0,4388.0,732.5999999999999,0.0,732.5999999999999,4657.0,149.95,Local Listing (City),1
4042.0,4308.0,670.5600000000001,44.7,625.86,4656.0,149.95,Online Presence Package B,1
4077.0,5218.0,732.5999999999999,0.0,732.5999999999999,4662.0,100.0,Local Listing (City),1
4078.0,20011746.0,243.99,73.19,170.8,59.0,49.99,Winback Listing B,3
4078.0,20080629.0,1463.94,658.77,805.17,31.0,1.0,Winback Listing Easy Start B,3
4078.0,20236940.0,731.98,439.18,292.8,30.0,1.0,Winback Listing Easy Start B,3
4103.0,2778.0,1167.3600000000001,0.0,1167.3600000000001,4645.0,0.0,Online Presence Package A,1
4130.0,5551.0,732.5999999999999,0.0,732.5999999999999,4656.0,75.0,Local Listing (City),1
4131.0,5889.0,732.5999999999999,0.0,732.5999999999999,4657.0,149.95,Local Listing (City),1
4162.0,5962.0,732.5999999999999,0.0,732.5999999999999,4658.0,75.0,Local Listing (City),1
4168.0,2956.0,61.05,0.0,61.05,4658.0,149.95,Online Presence Package A,1
4185.0,20169064.0,2195.94,988.17,1207.77,28.0,4.99,Winback Listing Easy Start B,1
4199.0,6856.0,732.5999999999999,0.0,732.5999999999999,4628.0,149.95,Local Listing (City),1
4213.0,7073.0,732.5999999999999,0.0,732.5999999999999,4628.0,149.95,Local Listing (City),1
4214.0,7086.0,732.5999999999999,0.0,732.5999999999999,4628.0,149.95,Online Presence Package A,1
4223.0,442513.0,1465.44,30.53,1434.91,914.0,1.0,Winback Listing B,1
4240.0,3929.0,732.5999999999999,0.0,732.5999999999999,4646.0,149.95,Local Listing (City),1
4253.0,7782.0,732.5999999999999,0.0,732.5999999999999,4628.0,149.95,Local Listing (City),1
4254.0,4309.0,732.5999999999999,0.0,732.5999999999999,4638.0,49.95,Online Presence Package A,1
4277.0,8253.0,732.5999999999999,0.0,732.5999999999999,4628.0,49.95,Local Listing (City),1
4300.0,4638.0,549.4499999999999,183.12,366.33,4646.0,30.0,Local Listing (City),2
4300.0,20265217.0,365.99,219.59,146.4,30.0,10.0,Amnesty Listing Easy Start B,2
4327.0,2683.0,1154.8799999999999,0.0,1154.8799999999999,4630.0,199.0,Local Listing (City),1
4349.0,371240.0,670.5600000000001,0.0,670.5600000000001,984.0,24.99,Winback Listing B,1
4351.0,5533.0,583.5600000000001,0.0,583.5600000000001,4638.0,75.0,Online Presence Package A,1
4352.0,5536.0,583.5600000000001,0.0,583.5600000000001,4638.0,75.0,Local Listing (City),1
4359.0,3513.0,732.5999999999999,0.0,732.5999999999999,4629.0,49.95,Online Presence Package A,1
4360.0,5131.0,732.5999999999999,0.0,732.5999999999999,4634.0,149.95,Online Presence Package A,1
4396.0,4228.0,720.24,0.0,720.24,4628.0,49.0,Local Listing (City),1
4418.0,5600.0,583.5600000000001,0.0,583.5600000000001,4630.0,75.0,Online Presence Package A,1
4419.0,5601.0,583.5600000000001,0.0,583.5600000000001,4630.0,75.0,Online Presence Package B,1
4464.0,5707.0,305.25,115.97999999999999,189.26999999999998,4628.0,49.95,Local Listing (City),1
4475.0,5875.0,122.1,0.0,122.1,4628.0,150.0,Online Presence Package A,2
4475.0,20083331.0,1646.91,183.0,1463.91,31.0,1.0,Winback Listing B,2
4476.0,5879.0,583.5600000000001,0.0,583.5600000000001,4628.0,100.0,Online Presence Package A,1
4477.0,4300.0,732.5999999999999,48.84,683.76,4621.0,150.0,Local Listing (City),1
4502.0,970096.0,1463.8799999999999,0.0,1463.8799999999999,92.0,1.0,Winback Listing B,1
4520.0,6751.0,881.64,0.0,881.64,4597.0,75.0,Local Listing (City),1
4522.0,179670.0,670.5600000000001,27.94,642.62,1552.0,49.99,Winback Listing B,1
4527.0,6879.0,732.5999999999999,0.0,732.5999999999999,4597.0,149.95,Local Listing (City),1
4528.0,753849.0,583.5600000000001,24.31,559.25,395.0,0.0,Amnesty Listing B,1
4529.0,5303.0,583.5600000000001,24.31,559.25,4619.0,49.95,Organic Listing,1
4530.0,5305.0,583.5600000000001,24.31,559.25,4606.0,49.95,Local Listing (City),1
4532.0,5308.0,583.5600000000001,24.31,559.25,4606.0,49.95,Local Listing (City),1
4552.0,7786.0,732.5999999999999,0.0,732.5999999999999,4599.0,49.95,Online Presence Package A,1
4553.0,7441.0,732.5999999999999,0.0,732.5999999999999,4614.0,49.95,Local Listing (City),1
4568.0,7445.0,732.5999999999999,0.0,732.5999999999999,4595.0,49.95,Local Listing (City),1
4597.0,7788.0,732.5999999999999,0.0,732.5999999999999,4597.0,50.0,Local Listing (City),1
4605.0,7982.0,732.5999999999999,0.0,732.5999999999999,4603.0,150.0,Local Listing (City),1
4606.0,20133208.0,1463.94,756.3499999999999,707.5899999999999,31.0,1.0,Amnesty Listing Easy Start B,1
4615.0,5070.0,732.5999999999999,0.0,732.5999999999999,4614.0,49.95,Local Listing (City),1
4624.0,7933.0,732.5999999999999,0.0,732.5999999999999,4597.0,150.0,Local Listing (City),1
4626.0,2767.0,1154.8799999999999,0.0,1154.8799999999999,4609.0,199.0,Online Presence Package A,1
4648.0,3012.0,583.5600000000001,29.16,554.4,4596.0,100.0,Online Presence Package A,1
4649.0,3018.0,583.5600000000001,48.62,534.94,4596.0,100.0,Local Listing (City),1
4650.0,3029.0,583.5600000000001,29.16,554.4,4596.0,100.0,Local Listing (City),1
4653.0,159678.0,869.28,0.0,869.28,1656.0,49.99,Amnesty Listing B,1
4658.0,7092.0,732.5999999999999,0.0,732.5999999999999,4585.0,49.95,Local Listing (City),1
4662.0,7765.0,732.5999999999999,0.0,732.5999999999999,4590.0,99.0,Local Listing (City),1
4663.0,3414.0,881.64,0.0,881.64,4598.0,49.95,Local Listing (City),1
4670.0,7095.0,583.5600000000001,0.0,583.5600000000001,4586.0,40.0,Local Listing (City),1
4671.0,7102.0,583.5600000000001,0.0,583.5600000000001,4586.0,40.0,Local Listing (City),1
4672.0,4089.0,732.5999999999999,0.0,732.5999999999999,4593.0,49.95,Local Listing (City),1
4693.0,5138.0,732.5999999999999,0.0,732.5999999999999,4604.0,49.95,Online Presence Package A,1
4694.0,5146.0,732.5999999999999,0.0,732.5999999999999,4604.0,49.95,Online Presence Package A,1
4713.0,4676.0,732.5999999999999,0.0,732.5999999999999,4599.0,199.0,Local Listing (City),1
4719.0,5541.0,583.5600000000001,0.0,583.5600000000001,4599.0,100.0,Local Listing (City),1
4721.0,5544.0,732.5999999999999,0.0,732.5999999999999,4599.0,100.0,Online Presence Package A,1
4738.0,5311.0,583.5600000000001,24.31,559.25,4586.0,49.95,Local Listing (City),1
4739.0,5313.0,583.5600000000001,24.31,559.25,4586.0,49.95,Local Listing (City),1
4740.0,753805.0,583.5600000000001,24.31,559.25,396.0,0.0,Amnesty Listing B,1
4741.0,5316.0,583.5600000000001,24.31,559.25,4586.0,49.95,Local Listing (City),1
4743.0,4039.0,732.5999999999999,0.0,732.5999999999999,4593.0,49.95,Local Listing (City),1
4761.0,5356.0,881.64,0.0,881.64,4576.0,149.95,Local Listing (City),1
4798.0,6356.0,610.5,0.0,610.5,4567.0,100.0,Online Presence Package A,1
4858.0,7332.0,732.5999999999999,0.0,732.5999999999999,4567.0,149.85,Local Listing (City),1
4890.0,7016.0,732.5999999999999,0.0,732.5999999999999,4536.0,49.95,Online Presence Package A,1
4903.0,228264.0,1167.3600000000001,0.0,1167.3600000000001,1341.0,1.99,Winback Listing B,1
4908.0,32072.0,671.55,15.26,656.29,2512.0,49.99,Online Presence Package A,1
4909.0,5610.0,534.9300000000001,12.15,522.78,4577.0,50.0,Online Presence Package A,1
4910.0,5564.0,534.9300000000001,12.15,522.78,4577.0,39.99,Online Presence Package A,1
4972.0,3002.0,73.47,12.14,61.33,4572.0,50.0,Online Presence Package A,1
4996.0,5066.0,372.48,0.0,372.48,4076.0,25.0,Online Presence Package A,1
5047.0,4238.0,1005.8399999999999,0.0,1005.8399999999999,4567.0,175.0,Local Listing (City),1
5055.0,4411.0,1030.68,111.64,919.04,4077.0,69.95,Online Presence Package A,1
5062.0,4320.0,122.1,0.0,122.1,4565.0,49.95,Local Listing (City),1
5066.0,4312.0,1167.3600000000001,97.28,1070.08,4566.0,79.99,Online Presence Package A,1
5105.0,5550.0,244.2,0.0,244.2,4575.0,149.95,Local Listing (City),1
5150.0,5168.0,583.5600000000001,24.31,559.25,4554.0,50.0,Local Listing (City),1
5152.0,753858.0,583.5600000000001,24.31,559.25,395.0,0.0,Amnesty Listing B,1
5154.0,753791.0,583.5600000000001,24.31,559.25,396.0,0.0,Amnesty Listing B,1
5155.0,753723.0,583.5600000000001,24.31,559.25,396.0,0.0,Amnesty Listing B,1
5156.0,753865.0,583.5600000000001,24.31,559.25,395.0,0.0,Amnesty Listing B,1
5158.0,33834.0,549.4499999999999,0.0,549.4499999999999,2478.0,50.0,Online Presence Package A,1
5252.0,5231.0,577.4399999999999,0.0,577.4399999999999,4549.0,199.0,Local Listing (City),1
5275.0,6087.0,720.24,0.0,720.24,4567.0,49.0,Local Listing (City),1
5276.0,6090.0,732.5999999999999,0.0,732.5999999999999,4567.0,49.95,Local Listing (City),1
5279.0,2734.0,670.5600000000001,0.0,670.5600000000001,4550.0,49.95,Online Presence Package A,1
5307.0,6883.0,1167.3600000000001,0.0,1167.3600000000001,4110.0,79.99,Local Listing (City),1
5320.0,20035644.0,365.99,219.59,146.4,29.0,1.0,Winback Listing Easy Start B,1
5346.0,95065.0,447.0,0.0,447.0,1979.0,14.99,Winback Listing,1
5402.0,5824.0,447.0,0.0,447.0,4536.0,49.95,Local Listing (City),1
5478.0,7593.0,732.5999999999999,0.0,732.5999999999999,4540.0,49.0,Local Listing (City),1
5520.0,7791.0,720.24,0.0,720.24,4552.0,49.0,Online Presence Package A,1
5624.0,8419.0,1154.8799999999999,0.0,1154.8799999999999,4525.0,49.0,Local Listing (City),1
5659.0,2649.0,1005.8399999999999,0.0,1005.8399999999999,4537.0,150.0,Local Listing (City),1
5691.0,3428.0,1154.8799999999999,0.0,1154.8799999999999,4536.0,99.0,Local Listing (City),1
5721.0,20188412.0,487.98,292.78,195.2,31.0,1.0,Winback Listing Easy Start B,2
5721.0,20239761.0,731.97,439.16999999999996,292.79999999999995,28.0,1.01,Winback Listing Easy Start B,2
5722.0,3133.0,1154.8799999999999,0.0,1154.8799999999999,4534.0,199.0,Online Presence Package A,1
5735.0,2736.0,670.5600000000001,0.0,670.5600000000001,4529.0,49.95,Online Presence Package A,1
5742.0,2958.0,61.05,0.0,61.05,4547.0,50.0,Online Presence Package A,1
5743.0,2959.0,61.05,0.0,61.05,4547.0,50.0,Online Presence Package A,1
5744.0,2960.0,61.05,0.0,61.05,4547.0,50.0,Online Presence Package A,1
5745.0,2961.0,61.05,0.0,61.05,4547.0,50.0,Online Presence Package A,1
5746.0,2964.0,61.05,0.0,61.05,4547.0,50.0,Online Presence Package A,1
5826.0,80411.0,244.2,0.0,244.2,2101.0,49.99,Winback Listing,1
5847.0,4550.0,1154.8799999999999,0.0,1154.8799999999999,4514.0,49.0,Local Listing (City),1
5894.0,5706.0,658.08,0.0,658.08,4531.0,49.95,Online Presence Package A,1
5895.0,5708.0,658.08,0.0,658.08,4531.0,49.95,Local Listing (City),1
5928.0,2885.0,1465.44,0.0,1465.44,4525.0,150.0,Local Listing (City),1
5930.0,777784.0,1154.8799999999999,0.0,1154.8799999999999,334.0,1.0,Amnesty Listing B,1
5938.0,4957.0,1167.3600000000001,0.0,1167.3600000000001,4536.0,99.95,Online Presence Package A,1
5942.0,4015.0,1070.08,0.0,1070.08,4529.0,79.95,Local Listing (City),1
5946.0,5915.0,732.5999999999999,0.0,732.5999999999999,4536.0,150.0,Online Presence Package A,1
5947.0,5916.0,732.5999999999999,0.0,732.5999999999999,4536.0,150.0,Local Listing (City),1
5948.0,120470.0,1465.44,86.63,1378.81,1837.0,29.99,Winback Listing,1
5961.0,258100.0,1167.3600000000001,0.0,1167.3600000000001,1218.0,49.99,Amnesty Listing B,1
5996.0,3939.0,1154.8799999999999,96.24,1058.6399999999999,4535.0,199.0,Local Listing (City),1
6129.0,6657.0,881.64,0.0,881.64,4505.0,199.0,Online Presence Package A,1
6165.0,3040.0,1167.3600000000001,0.0,1167.3600000000001,4500.0,79.95,Online Presence Package A,1
6221.0,7611.0,1167.3600000000001,0.0,1167.3600000000001,4505.0,99.0,Local Listing (City),1
6226.0,7696.0,732.5999999999999,0.0,732.5999999999999,4505.0,149.95,Local Listing (City),1
6246.0,7783.0,1167.3600000000001,0.0,1167.3600000000001,4505.0,99.0,Local Listing (City),1
6249.0,7757.0,1154.8799999999999,0.0,1154.8799999999999,4505.0,49.0,Online Presence Package A,1
6252.0,4769.0,1154.8799999999999,0.0,1154.8799999999999,4520.0,199.0,Online Presence Package A,1
6261.0,8421.0,1154.8799999999999,0.0,1154.8799999999999,4505.0,49.0,Online Presence Package A,1
6262.0,8427.0,1154.8799999999999,0.0,1154.8799999999999,4505.0,49.0,Online Presence Package A,1
6268.0,2615.0,1167.3600000000001,58.36,1109.0,4503.0,99.0,Online Presence Package A,1
