AccountNumber,DealNumber,Total_Amount,Total_Discount,Net_Total_Amount,Age in Days,Setup,Product,Deals_Per_Account
2112,7230,1319.8799999999999,0.0,1319.8799999999999,2939.0,$199.99,Online Presence Package A,1
2126,4315,644.4000000000001,0.0,644.4000000000001,4110.0,$49.95,Local Listing (City),1
2148,7233,147.0,0.0,147.0,4091.0,$49.95,Local Listing (City),3
2148,592993,1499.95,719.97,779.98,30.0,$24.99,Winback Listing Easy Start B,3
2148,712925,599.98,359.98,240.0,31.0,$0.00,Amnesty Listing Easy Start B,3
2154,4954,644.4000000000001,0.0,644.4000000000001,4110.0,$49.95,Local Listing (City),1
2165,64536,1319.8799999999999,0.0,1319.8799999999999,1492.0,$49.99,Winback Listing,1
2169,5078,644.4000000000001,0.0,644.4000000000001,4109.0,$49.95,Local Listing (City),1
2180,5080,644.4000000000001,0.0,644.4000000000001,4108.0,$49.95,Local Listing (City),1
2189,6508,534.5,0.0,534.5,4092.0,$49.95,Local Listing (City),1
2197,6514,659.4000000000001,0.0,659.4000000000001,4079.0,$49.95,Online Presence Package A,1
2224,2536,644.4000000000001,0.0,644.4000000000001,4088.0,$49.95,Local Listing (City),1
2265,7971,644.4000000000001,0.0,644.4000000000001,4079.0,$49.95,Local Listing (City),1
2268,7973,149.85000000000002,49.95,99.9,4079.0,$49.95,Local Listing (City),1
2278,7975,644.4000000000001,0.0,644.4000000000001,4079.0,$49.95,Local Listing (City),1
2289,2321,644.4000000000001,0.0,644.4000000000001,4080.0,$49.95,Local Listing (City),1
2299,4085,632.1,0.0,632.1,4079.0,$49.95,Local Listing (City),1
2315,6675,515.4000000000001,0.0,515.4000000000001,4069.0,$39.95,Local Listing (City),1
2316,2841,644.4000000000001,0.0,644.4000000000001,4079.0,$49.95,Local Listing (City),1
2322,2837,659.4000000000001,0.0,659.4000000000001,3714.0,$49.95,Local Listing (City),1
2324,2840,644.4000000000001,0.0,644.4000000000001,4079.0,$49.95,Local Listing (City),1
2329,2665,644.4000000000001,0.0,644.4000000000001,4078.0,$49.95,Online Presence Package A,1
2330,3167,644.4000000000001,0.0,644.4000000000001,4079.0,$0.00,Local Listing (City),1
2336,3785,534.5,0.0,534.5,4081.0,$49.95,Online Presence Package A,1
2357,3792,644.4000000000001,0.0,644.4000000000001,4089.0,$49.95,Online Presence Package A,1
2376,5563,644.4000000000001,0.0,644.4000000000001,4082.0,$49.95,Local Listing (City),1
2393,4443,644.4000000000001,0.0,644.4000000000001,4079.0,$49.95,Local Listing (City),1
2403,4631,644.4000000000001,0.0,644.4000000000001,4079.0,$49.95,Local Listing (City),1
2411,4728,644.4000000000001,0.0,644.4000000000001,4079.0,$99.90,Local Listing (City),1
2419,20879,1289.8799999999999,0.0,1289.8799999999999,2079.0,$5.00,Winback Listing,1
2442,6348,639.4000000000001,0.0,639.4000000000001,4049.0,$49.95,Local Listing (City),1
2443,180889,639.88,0.0,639.88,818.0,$49.99,Winback Listing B,1
2445,6378,644.4000000000001,0.0,644.4000000000001,4063.0,$49.95,Online Presence Package A,1
2468,6352,639.4000000000001,0.0,639.4000000000001,4048.0,$49.95,Local Listing (City),1
2473,7931,644.4000000000001,0.0,644.4000000000001,4057.0,$49.95,Local Listing (City),1
2498,177480,644.88,0.0,644.88,853.0,$0.00,Winback Listing B,1
2511,5534,644.4000000000001,0.0,644.4000000000001,4066.0,$49.95,Online Presence Package A,1
2530,7660,644.4000000000001,0.0,644.4000000000001,4049.0,$49.95,Local Listing (City),1
2531,7662,109.9,0.0,109.9,4049.0,$49.95,Local Listing (City),1
2541,7637,644.4000000000001,0.0,644.4000000000001,4049.0,$49.95,Local Listing (City),1
2542,3457,387.0,0.0,387.0,4058.0,$30.00,Online Presence Package A,1
2571,6009,645.0,0.0,645.0,4055.0,$50.00,Local Listing (City),1
2572,6012,645.0,0.0,645.0,4055.0,$50.00,Local Listing (City),1
2579,2315,644.4000000000001,0.0,644.4000000000001,4049.0,$49.95,Local Listing (City),1
2582,2984,490.2,0.0,490.2,4051.0,$75.00,Online Presence Package A,1
2584,2988,490.2,0.0,490.2,4051.0,$0.00,Local Listing (City),1
2591,2562,659.4000000000001,0.0,659.4000000000001,4048.0,$49.95,Online Presence Package A,1
2623,3371,644.4000000000001,0.0,644.4000000000001,4049.0,$49.95,Local Listing (City),1
2697,105799,639.4000000000001,54.94,584.46,1188.0,$29.99,Amnesty Listing,1
2744,18121,644.4000000000001,0.0,644.4000000000001,2161.0,$49.99,Online Presence Package A,1
2753,8205,632.1,0.0,632.1,4026.0,$49.00,Online Presence Package A,1
2764,7010,639.4000000000001,0.0,639.4000000000001,4018.0,$49.95,Local Listing (City),1
2766,8208,632.1,0.0,632.1,4025.0,$49.00,Local Listing (City),1
2768,8211,632.1,0.0,632.1,4025.0,$49.00,Online Presence Package A,1
2787,7274,639.4000000000001,0.0,639.4000000000001,4018.0,$49.95,Local Listing (City),1
2790,256067,657.7800000000001,0.0,657.7800000000001,488.0,$49.99,Winback Listing B,1
2805,474707,657.7800000000001,0.0,657.7800000000001,122.0,$1.00,Winback Listing B,1
2833,7429,644.4000000000001,0.0,644.4000000000001,4018.0,$49.95,Local Listing (City),1
2838,4735,644.4000000000001,0.0,644.4000000000001,4032.0,$49.95,Online Presence Package A,1
2855,40247,640.0,0.0,640.0,1672.0,$50.00,Winback Listing,1
2866,7985,644.4000000000001,27.47,616.9300000000001,4018.0,$49.95,Online Presence Package A,1
2904,2986,644.4000000000001,0.0,644.4000000000001,4022.0,$49.95,Online Presence Package A,1
2930,3992,890.1,0.0,890.1,4022.0,$69.00,Local Listing (City),1
2939,2996,644.4000000000001,0.0,644.4000000000001,4020.0,$49.95,Local Listing (City),1
2947,3376,644.4000000000001,0.0,644.4000000000001,4018.0,$49.95,Local Listing (City),1
2957,46712,639.4000000000001,0.0,639.4000000000001,1614.0,$49.99,Winback Listing,1
2969,3507,644.4000000000001,0.0,644.4000000000001,4018.0,$49.95,Local Listing (City),1
2988,476451,1934.88,0.0,1934.88,122.0,$1.00,Online Presence Package B,1
2991,6094,245.1,0.0,245.1,2679.0,$19.00,Online Presence Package A,1
2993,6096,245.1,0.0,245.1,2659.0,$19.00,Online Presence Package A,1
2995,3844,424.6,0.0,424.6,4018.0,$49.95,Local Listing (City),1
3011,3847,644.4000000000001,0.0,644.4000000000001,4018.0,$49.95,Local Listing (City),1
3043,4227,644.4000000000001,0.0,644.4000000000001,4019.0,$49.95,Local Listing (City),1
3047,4666,1019.1,0.0,1019.1,4020.0,$79.00,Local Listing (City),1
3049,557090,2179.9,911.95,1267.95,28.0,$1.00,Amnesty Listing Easy Start B,1
3053,4337,1019.1,0.0,1019.1,4018.0,$79.00,Local Listing (City),1
3057,5497,429.6,0.0,429.6,4021.0,$49.95,Local Listing (City),1
3058,5515,424.6,0.0,424.6,4022.0,$49.95,Local Listing (City),1
3065,7024,659.4000000000001,0.0,659.4000000000001,4002.0,$20.00,Online Presence Package A,1
3069,5523,258.0,0.0,258.0,4021.0,$20.00,Local Listing (City),1
3070,5739,322.5,0.0,322.5,4022.0,$25.00,Local Listing (City),1
3074,4743,99.9,0.0,99.9,4018.0,$49.95,Online Presence Package A,1
3080,4747,644.4000000000001,0.0,644.4000000000001,4018.0,$49.95,Online Presence Package A,1
3107,4967,632.1,0.0,632.1,4018.0,$49.00,Local Listing (City),1
3112,4971,644.4000000000001,0.0,644.4000000000001,4018.0,$49.95,Local Listing (City),1
3121,20854,1289.8799999999999,159.97,1129.9099999999999,2079.0,$49.99,Online Presence Package A,1
3129,5097,644.4000000000001,0.0,644.4000000000001,4018.0,$49.95,Online Presence Package A,1
3135,6848,731.4000000000001,0.0,731.4000000000001,3994.0,$69.00,Local Listing (City),1
3171,6571,529.5,0.0,529.5,3987.0,$49.95,Online Presence Package A,2
3171,721659,109.9,0.0,109.9,31.0,$0.00,Amnesty Listing B,2
3172,6357,659.4000000000001,0.0,659.4000000000001,3987.0,$49.95,Local Listing (City),1
3187,2378,644.4000000000001,0.0,644.4000000000001,3987.0,$0.00,Online Presence Package A,1
3227,5261,472.0,0.0,472.0,4009.0,$49.00,Online Presence Package A,1
3228,5265,516.0,0.0,516.0,4009.0,$49.00,Local Listing (City),1
3248,6379,639.4000000000001,0.0,639.4000000000001,3980.0,$49.95,Online Presence Package A,1
3251,7434,644.4000000000001,0.0,644.4000000000001,3987.0,$49.95,Local Listing (City),1
3259,2664,644.4000000000001,0.0,644.4000000000001,3987.0,$49.95,Online Presence Package A,1
3262,19589,644.88,0.0,644.88,2102.0,$49.99,Online Presence Package A,1
3266,7761,644.4000000000001,0.0,644.4000000000001,3987.0,$49.95,Local Listing (City),1
3274,5630,632.1,0.0,632.1,4002.0,$49.00,Online Presence Package A,1
3275,5631,632.1,0.0,632.1,4002.0,$49.00,Online Presence Package A,1
3276,5694,632.1,0.0,632.1,4002.0,$49.00,Local Listing (City),1
3278,7768,632.1,0.0,632.1,3988.0,$49.00,Local Listing (City),1
3279,7773,632.1,0.0,632.1,3988.0,$49.00,Online Presence Package A,1
3315,8380,204.8,0.0,204.8,3988.0,$149.85,Local Listing (City),1
3322,2345,644.4000000000001,0.0,644.4000000000001,3986.0,$49.95,Online Presence Package A,1
3324,2672,644.4000000000001,0.0,644.4000000000001,3988.0,$49.95,Local Listing (City),1
3328,2696,903.0,0.0,903.0,3998.0,$250.00,Online Presence Package A,1
3331,2854,644.4000000000001,0.0,644.4000000000001,3987.0,$49.95,Local Listing (City),1
3332,165193,461.92999999999995,0.0,461.92999999999995,915.0,$15.00,Winback Listing B,1
3336,7308,659.4000000000001,0.0,659.4000000000001,3978.0,$49.95,Online Presence Package A,1
3365,3382,644.4000000000001,0.0,644.4000000000001,3960.0,$149.95,Local Listing (City),1
3371,4014,424.6,0.0,424.6,3987.0,$49.95,Online Presence Package A,1
3388,3387,644.4000000000001,32.95,611.45,3986.0,$49.95,Local Listing (City),1
3396,7436,644.4000000000001,0.0,644.4000000000001,3973.0,$49.95,Local Listing (City),1
3397,7438,645.0,0.0,645.0,3973.0,$50.00,Local Listing (City),1
3398,243880,315.63,0.0,315.63,550.0,$49.99,Winback Listing B,1
3402,4630,659.4000000000001,0.0,659.4000000000001,3989.0,$49.95,Local Listing (City),1
3412,7972,110.0,0.0,110.0,3974.0,$20.00,Local Listing (City),1
3414,4450,644.4000000000001,0.0,644.4000000000001,3987.0,$49.95,Local Listing (City),1
3422,7748,515.88,0.0,515.88,3973.0,$39.99,Local Listing (City),1
3438,4749,494.55,0.0,494.55,3992.0,$199.80,Local Listing (City),1
3442,5677,644.4000000000001,0.0,644.4000000000001,3987.0,$49.95,Local Listing (City),1
3447,4836,589.45,0.0,589.45,3987.0,$49.95,Local Listing (City),1
3449,8221,660.0,0.0,660.0,3879.0,$50.00,Online Presence Package A,1
3450,8224,660.0,0.0,660.0,3879.0,$50.00,Online Presence Package A,1
3451,8228,660.0,0.0,660.0,3879.0,$50.00,Online Presence Package A,1
3452,8231,660.0,0.0,660.0,3879.0,$50.00,Online Presence Package A,1
3453,8233,660.0,0.0,660.0,3879.0,$50.00,Online Presence Package A,1
3459,4632,659.4000000000001,0.0,659.4000000000001,3982.0,$49.95,Online Presence Package A,1
3461,6359,639.4000000000001,0.0,639.4000000000001,3959.0,$49.95,Local Listing (City),1
3491,5283,472.0,0.0,472.0,3982.0,$49.00,Online Presence Package A,1
3492,5287,472.0,0.0,472.0,3982.0,$49.00,Online Presence Package A,1
3502,7053,639.4000000000001,15.0,624.4000000000001,3959.0,$49.95,Local Listing (City),1
3506,542998,599.98,359.98,240.0,31.0,$49.99,Amnesty Listing Easy Start B,2
3506,622789,1979.94,890.97,1088.97,29.0,$1.00,Amnesty Listing Easy Start B,2
3513,393840,315.63,0.0,315.63,214.0,$49.99,Amnesty Listing B,2
3513,660517,275.85,0.0,275.85,31.0,$0.00,Winback Listing B,2
3525,7397,644.4000000000001,0.0,644.4000000000001,3959.0,$49.95,Local Listing (City),1
3528,7658,644.4000000000001,0.0,644.4000000000001,3959.0,$49.95,Online Presence Package A,1
3539,7776,659.4000000000001,0.0,659.4000000000001,3951.0,$49.95,Online Presence Package A,1
3548,8382,644.88,11.0,633.88,3961.0,$49.99,Online Presence Package A,1
3549,7996,659.4000000000001,0.0,659.4000000000001,3959.0,$49.95,Local Listing (City),1
3551,8006,644.4000000000001,0.0,644.4000000000001,3959.0,$49.95,Local Listing (City),1
3553,494949,645.12,0.0,645.12,92.0,$1.00,Winback Listing B,1
3561,8319,632.1,80.85,551.25,3959.0,$149.00,Local Listing (City),1
3565,7647,644.4000000000001,0.0,644.4000000000001,3928.0,$149.95,Local Listing (City),1
3569,3077,644.4000000000001,0.0,644.4000000000001,3961.0,$0.00,Online Presence Package A,1
3572,2681,644.4000000000001,0.0,644.4000000000001,3960.0,$149.95,Online Presence Package A,1
3576,7149,782.1,0.0,782.1,3949.0,$79.00,Online Presence Package A,1
3579,173977,1919.88,1343.8799999999999,576.0,853.0,$49.99,Amnesty Listing B,1
3590,5537,515.4000000000001,0.0,515.4000000000001,3966.0,$75.00,Local Listing (City),1
3597,2313,644.4000000000001,0.0,644.4000000000001,3955.0,$150.00,Online Presence Package A,1
3647,4641,644.4000000000001,0.0,644.4000000000001,3959.0,$149.95,Local Listing (City),1
3683,4840,659.4000000000001,0.0,659.4000000000001,3959.0,$49.95,Local Listing (City),1
3710,7778,644.4000000000001,0.0,644.4000000000001,3938.0,$149.95,Local Listing (City),1
3718,5973,632.1,134.75,497.34999999999997,3958.0,$149.95,Local Listing (City),1
3720,4497,644.88,0.0,644.88,3951.0,$49.99,Local Listing (City),1
3739,6349,639.4000000000001,0.0,639.4000000000001,3928.0,$149.95,Local Listing (City),1
3752,5294,472.0,0.0,472.0,3952.0,$150.00,Local Listing (City),1
3763,7096,659.4000000000001,0.0,659.4000000000001,3929.0,$149.95,Local Listing (City),1
3773,215322,535.1,15.0,520.1,672.0,$1.00,Winback Listing B,1
3790,7107,639.4000000000001,0.0,639.4000000000001,3928.0,$150.00,Online Presence Package A,1
3792,19977,644.88,0.0,644.88,2102.0,$49.99,Organic Listing,1
3795,7109,627.2,0.0,627.2,3928.0,$149.00,Online Presence Package A,1
3799,5295,472.0,0.0,472.0,3948.0,$150.00,Local Listing (City),1
3802,7309,646.8,0.0,646.8,3928.0,$49.00,Online Presence Package A,1
3812,7311,584.45,0.0,584.45,3928.0,$49.95,Online Presence Package A,1
3813,7313,639.4000000000001,0.0,639.4000000000001,3928.0,$149.95,Local Listing (City),1
3826,7650,644.4000000000001,0.0,644.4000000000001,3951.0,$149.95,Online Presence Package A,1
3832,7400,659.4000000000001,0.0,659.4000000000001,3940.0,$49.95,Local Listing (City),1
3844,7607,838.3799999999999,71.48,766.9,3928.0,$125.00,Online Presence Package A,1
3869,7669,644.4000000000001,0.0,644.4000000000001,3928.0,$149.95,Online Presence Package A,1
3872,3439,644.4000000000001,0.0,644.4000000000001,3928.0,$149.95,Local Listing (City),1
3885,5775,644.4000000000001,0.0,644.4000000000001,3942.0,$149.95,Online Presence Package A,1
3909,8399,644.4000000000001,40.0,604.4000000000001,3928.0,$149.10,Online Presence Package A,1
3914,109080,644.88,0.0,644.88,1193.0,$29.99,Winback Listing,1
3924,3395,589.45,0.0,589.45,3932.0,$149.95,Local Listing (City),1
3933,2690,644.4000000000001,0.0,644.4000000000001,3930.0,$149.95,Local Listing (City),1
3935,379180,259.95,0.0,259.95,245.0,$1.00,Amnesty Listing B,1
3939,3008,644.4000000000001,0.0,644.4000000000001,3929.0,$49.95,Local Listing (City),1
3948,2688,644.4000000000001,0.0,644.4000000000001,3929.0,$149.95,Online Presence Package A,1
3950,377765,645.12,0.0,645.12,245.0,$49.99,Winback Listing B,1
3959,5124,644.4000000000001,0.0,644.4000000000001,3937.0,$149.95,Local Listing (City),1
3961,3664,644.4000000000001,0.0,644.4000000000001,3930.0,$49.95,Local Listing (City),1
3976,4240,515.4000000000001,0.0,515.4000000000001,3930.0,$39.95,Local Listing (City),1
3980,4241,644.4000000000001,0.0,644.4000000000001,3931.0,$149.95,Local Listing (City),1
3982,4244,644.4000000000001,0.0,644.4000000000001,3931.0,$149.95,Online Presence Package A,1
3995,4216,659.4000000000001,0.0,659.4000000000001,3930.0,$149.95,Local Listing (City),1
4001,582751,499.98,299.98,200.0,31.0,$1.01,Winback Listing Easy Start B,1
4023,4380,644.4000000000001,0.0,644.4000000000001,3929.0,$149.95,Local Listing (City),1
4024,5747,644.4000000000001,0.0,644.4000000000001,3933.0,$100.00,Local Listing (City),1
4027,4388,644.4000000000001,0.0,644.4000000000001,3929.0,$149.95,Local Listing (City),1
4042,4308,599.4000000000001,0.0,599.4000000000001,3928.0,$149.95,Online Presence Package B,1
4050,7315,423.5,24.0,399.5,3913.0,$39.95,Local Listing (City),1
4052,5133,639.4000000000001,0.0,639.4000000000001,3911.0,$149.95,Local Listing (City),1
4077,5218,644.4000000000001,0.0,644.4000000000001,3932.0,$100.00,Local Listing (City),1
4078,5607,967.5,82.5,885.0,3931.0,$39.99,Local Listing (City),1
4103,2778,1031.76,0.0,1031.76,3915.0,$0.00,Online Presence Package A,1
4130,5551,644.4000000000001,0.0,644.4000000000001,3928.0,$75.00,Local Listing (City),1
4131,5889,644.4000000000001,0.0,644.4000000000001,3929.0,$149.95,Local Listing (City),1
4162,5962,644.4000000000001,0.0,644.4000000000001,3928.0,$75.00,Local Listing (City),1
4164,5229,604.45,0.0,604.45,3926.0,$149.95,Local Listing (City),1
4168,2956,644.4000000000001,0.0,644.4000000000001,3928.0,$149.95,Online Presence Package A,1
4184,19473,644.4000000000001,0.0,644.4000000000001,2133.0,$49.99,Online Presence Package A,1
4185,6686,49.95,0.0,49.95,3898.0,$149.95,Local Listing (City),1
4199,6856,659.4000000000001,0.0,659.4000000000001,3898.0,$149.95,Local Listing (City),1
4213,7073,639.4000000000001,0.0,639.4000000000001,3898.0,$149.95,Local Listing (City),1
4214,7086,639.4000000000001,0.0,639.4000000000001,3898.0,$149.95,Online Presence Package A,1
4223,442513,1289.8799999999999,0.0,1289.8799999999999,184.0,$1.00,Winback Listing B,1
4240,3929,644.4000000000001,0.0,644.4000000000001,3916.0,$149.95,Local Listing (City),1
4248,496874,2379.8900000000003,597.9499999999999,1781.94,92.0,$19.98,Winback Listing Easy Start B,1
4253,7782,644.4000000000001,0.0,644.4000000000001,3898.0,$149.95,Local Listing (City),1
4254,4309,644.4000000000001,0.0,644.4000000000001,3910.0,$49.95,Online Presence Package A,1
4277,8253,644.4000000000001,0.0,644.4000000000001,3898.0,$49.95,Local Listing (City),1
4300,4638,644.4000000000001,0.0,644.4000000000001,3898.0,$30.00,Local Listing (City),1
4327,2683,1019.1,0.0,1019.1,3900.0,$199.00,Local Listing (City),1
4346,29907,529.9,0.0,529.9,1796.0,$50.00,Online Presence Package A,1
4349,371240,600.12,0.0,600.12,245.0,$24.99,Winback Listing B,1
4351,5533,515.88,0.0,515.88,3905.0,$75.00,Online Presence Package A,1
4352,5536,515.88,0.0,515.88,3905.0,$75.00,Local Listing (City),1
4359,3513,644.4000000000001,0.0,644.4000000000001,3899.0,$49.95,Online Presence Package A,1
4360,5131,644.4000000000001,0.0,644.4000000000001,3904.0,$149.95,Online Presence Package A,1
4366,4223,49.95,0.0,49.95,3902.0,$149.95,Local Listing (City),1
4380,4225,527.9399999999999,0.0,527.9399999999999,3901.0,$79.99,Local Listing (City),1
4389,278344,645.12,13.75,631.37,411.0,$1.00,Winback Listing B,1
4396,4228,632.1,0.0,632.1,3900.0,$49.00,Local Listing (City),1
4398,3859,1934.88,0.0,1934.88,2431.0,$149.99,Local Listing (City),1
4407,2735,1042.8000000000002,0.0,1042.8000000000002,3899.0,$0.00,Local Listing (City),1
4418,5600,515.88,0.0,515.88,3899.0,$75.00,Online Presence Package A,1
4419,5601,515.88,0.0,515.88,3899.0,$75.00,Online Presence Package B,1
4464,5707,644.4000000000001,0.0,644.4000000000001,3898.0,$49.95,Local Listing (City),1
4475,5875,644.4000000000001,0.0,644.4000000000001,3898.0,$150.00,Online Presence Package A,1
4476,5879,515.88,0.0,515.88,3898.0,$100.00,Online Presence Package A,1
4477,4300,644.4000000000001,0.0,644.4000000000001,3893.0,$150.00,Local Listing (City),1
4490,16137,148.0,0.0,148.0,2223.0,$20.00,Online Presence Package A,1
4502,260723,1199.96,0.0,1199.96,458.0,$24.98,Online Presence Package B,3
4502,621656,1319.96,692.97,626.99,29.0,$1.01,Winback Listing Easy Start B,3
4502,726856,219.98,110.0,109.98,31.0,$1.00,Winback Listing B,3
4520,6751,767.4000000000001,0.0,767.4000000000001,3867.0,$75.00,Local Listing (City),1
4522,179670,600.0,0.0,600.0,831.0,$49.99,Winback Listing B,1
4527,6879,639.4000000000001,0.0,639.4000000000001,3867.0,$149.95,Local Listing (City),1
4528,5296,472.0,0.0,472.0,3889.0,$49.95,Organic Listing,1
4529,5303,516.0,0.0,516.0,3889.0,$49.95,Organic Listing,1
4530,5305,516.0,0.0,516.0,3889.0,$49.95,Local Listing (City),1
4531,5307,472.0,0.0,472.0,3889.0,$49.95,Local Listing (City),1
4532,5308,516.0,0.0,516.0,3889.0,$49.95,Local Listing (City),1
4541,7457,1098.1000000000001,52.14,1045.96,3877.0,$199.00,Local Listing (City),1
4552,7786,644.4000000000001,0.0,644.4000000000001,3869.0,$49.95,Online Presence Package A,1
4553,7441,644.4000000000001,24.95,619.45,3867.0,$49.95,Local Listing (City),1
4568,7445,644.4000000000001,0.0,644.4000000000001,3867.0,$49.95,Local Listing (City),1
4574,7677,644.4000000000001,0.0,644.4000000000001,3867.0,$49.95,Online Presence Package A,1
4597,7788,645.0,0.0,645.0,3867.0,$50.00,Local Listing (City),1
4605,7982,644.4000000000001,0.0,644.4000000000001,3873.0,$150.00,Local Listing (City),1
4606,315005,2579.88,0.0,2579.88,339.0,$49.99,Amnesty Listing Easy Start B,1
4615,5070,644.4000000000001,0.0,644.4000000000001,3884.0,$49.95,Local Listing (City),1
4624,7933,644.4000000000001,0.0,644.4000000000001,3867.0,$150.00,Local Listing (City),1
4626,2767,1019.1,0.0,1019.1,3869.0,$199.00,Online Presence Package A,1
4648,3012,515.88,0.0,515.88,3868.0,$100.00,Online Presence Package A,1
4649,3018,515.88,0.0,515.88,3868.0,$100.00,Local Listing (City),1
4650,3029,515.88,0.0,515.88,3868.0,$100.00,Local Listing (City),1
4653,159678,761.1,0.0,761.1,926.0,$49.99,Amnesty Listing B,1
4658,7092,639.4000000000001,0.0,639.4000000000001,3855.0,$49.95,Local Listing (City),1
4662,7765,644.4000000000001,0.0,644.4000000000001,3860.0,$99.00,Local Listing (City),1
4663,3414,773.4000000000001,0.0,773.4000000000001,3868.0,$49.95,Local Listing (City),1
4670,7095,512.0,0.0,512.0,3856.0,$40.00,Local Listing (City),1
4671,7102,512.0,0.0,512.0,3856.0,$40.00,Local Listing (City),1
4672,4089,644.4000000000001,0.0,644.4000000000001,3868.0,$49.95,Local Listing (City),1
4693,5138,644.4000000000001,0.0,644.4000000000001,3874.0,$49.95,Online Presence Package A,1
4694,5146,644.4000000000001,0.0,644.4000000000001,3874.0,$49.95,Online Presence Package A,1
4713,4676,644.4000000000001,0.0,644.4000000000001,3869.0,$199.00,Local Listing (City),1
4719,5541,515.88,0.0,515.88,3869.0,$100.00,Local Listing (City),1
4720,5542,163.96,0.0,163.96,3869.0,$100.00,Local Listing (City),1
4721,5544,644.4000000000001,0.0,644.4000000000001,3869.0,$100.00,Online Presence Package A,1
4725,5629,245.8,17.98,227.82,3869.0,$149.95,Local Listing (City),1
4732,400991,199.98,99.99,99.99,214.0,$49.99,Winback Listing B,1
4737,327278,3869.88,0.0,3869.88,320.0,$1.00,Winback Listing Easy Start B,1
4738,5311,516.0,0.0,516.0,3869.0,$49.95,Local Listing (City),1
4739,5313,516.0,0.0,516.0,3869.0,$49.95,Local Listing (City),1
4740,5315,472.0,0.0,472.0,3869.0,$49.95,Local Listing (City),1
4741,5316,516.0,0.0,516.0,3869.0,$49.95,Local Listing (City),1
4743,4039,644.4000000000001,0.0,644.4000000000001,3867.0,$49.95,Local Listing (City),1
4744,4551,323.9,0.0,323.9,3867.0,$199.00,Local Listing (City),1
4761,5356,767.4000000000001,0.0,767.4000000000001,3846.0,$149.95,Local Listing (City),1
4791,5976,632.1,0.0,632.1,3867.0,$49.00,Local Listing (City),1
4798,6356,639.4000000000001,0.0,639.4000000000001,3837.0,$100.00,Online Presence Package A,1
4819,5637,204.8,14.98,189.82,3862.0,$150.00,Local Listing (City),1
4849,8032,1042.8000000000002,0.0,1042.8000000000002,3842.0,$199.00,Local Listing (City),1
4850,7969,173.8,0.0,173.8,3837.0,$199.00,Local Listing (City),1
4858,7332,639.4000000000001,0.0,639.4000000000001,3837.0,$149.85,Local Listing (City),1
4887,312796,149.99,0.0,149.99,335.0,$49.99,Amnesty Listing B,1
4888,7449,644.4000000000001,0.0,644.4000000000001,3837.0,$49.95,Local Listing (City),1
4890,7016,639.4000000000001,0.0,639.4000000000001,3806.0,$49.95,Online Presence Package A,1
4903,228264,1031.8799999999999,0.0,1031.8799999999999,611.0,$1.99,Winback Listing B,1
4908,32072,639.88,0.0,639.88,1766.0,$49.99,Online Presence Package A,1
4909,5610,515.88,0.0,515.88,3856.0,$50.00,Online Presence Package A,1
4910,5564,515.88,0.0,515.88,3854.0,$39.99,Online Presence Package A,1
4957,516842,645.12,25.0,620.12,31.0,$1.00,Winback Listing B,1
