AccountNumber,DealNumber,Total_Amount,Total_Discount,Net_Total_Amount,Age in Days,Setup,Product,Deals_Per_Account
3683,4840,732.5999999999999,0.0,732.5999999999999,5057,$49.95,Local Listing (City),1
3718,5973,720.24,0.0,720.24,5049,$149.95,Local Listing (City),1
3720,4497,732.5999999999999,0.0,732.5999999999999,5046,$49.99,Local Listing (City),1
3739,6349,732.5999999999999,0.0,732.5999999999999,5023,$149.95,Local Listing (City),1
3752,753820,486.3,72.92999999999999,413.37,760,$0.00,Amnesty Listing B,1
3763,7096,732.5999999999999,0.0,732.5999999999999,5024,$149.95,Local Listing (City),1
3772,20300871,609.9499999999999,122.0,487.95,29,$1.00,Winback Listing B,1
3790,7107,732.5999999999999,0.0,732.5999999999999,5023,$150.00,Online Presence Package A,1
3792,19977,183.14999999999998,0.0,183.14999999999998,3197,$49.99,Organic Listing,2
3792,20347938,2195.91,792.99,1402.92,7,$1.00,Amnesty Listing Easy Start B,2
3799,753681,486.3,72.92999999999999,413.37,761,$0.00,Amnesty Listing B,1
3802,7309,600.2,0.0,600.2,5021,$49.00,Online Presence Package A,1
3813,7313,732.5999999999999,0.0,732.5999999999999,5021,$149.95,Local Listing (City),1
3826,7650,122.1,0.0,122.1,5046,$149.95,Online Presence Package A,1
3844,7607,956.1600000000001,0.0,956.1600000000001,5023,$125.00,Online Presence Package A,1
3872,3439,732.5999999999999,0.0,732.5999999999999,5036,$149.95,Local Listing (City),1
3909,8399,122.1,11.08,111.02,5023,$149.10,Online Presence Package A,1
3933,2690,732.5999999999999,0.0,732.5999999999999,5025,$149.95,Local Listing (City),1
3939,3008,732.5999999999999,0.0,732.5999999999999,5024,$49.95,Local Listing (City),1
3950,377765,732.5999999999999,0.0,732.5999999999999,1337,$49.99,Winback Listing B,1
3959,5124,732.5999999999999,0.0,732.5999999999999,5035,$149.95,Local Listing (City),1
3976,4240,145.89000000000001,0.0,145.89000000000001,5025,$39.95,Local Listing (City),1
3980,4241,732.5999999999999,0.0,732.5999999999999,5026,$149.95,Local Listing (City),1
3995,4216,732.5999999999999,0.0,732.5999999999999,5025,$149.95,Local Listing (City),1
4024,5747,732.5999999999999,0.0,732.5999999999999,5015,$100.00,Local Listing (City),1
4027,4388,732.5999999999999,0.0,732.5999999999999,5024,$149.95,Local Listing (City),1
4042,4308,614.6800000000001,0.0,614.6800000000001,5023,$149.95,Online Presence Package B,1
4077,5218,732.5999999999999,0.0,732.5999999999999,5027,$100.00,Local Listing (City),1
4078,20295298,1524.95,610.0,914.95,33,$24.99,Winback Listing Easy Start B,2
4078,20420839,1829.95,732.0,1097.95,33,$9.98,Winback Listing B,2
4103,2778,291.84000000000003,0.0,291.84000000000003,5008,$0.00,Online Presence Package A,2
4103,20431444,1097.97,549.0,548.97,34,$49.99,Amnesty Listing Easy Start B,2
4130,5551,732.5999999999999,0.0,732.5999999999999,5023,$75.00,Local Listing (City),1
4131,5889,427.34999999999997,0.0,427.34999999999997,5024,$149.95,Local Listing (City),1
4162,5962,732.5999999999999,0.0,732.5999999999999,5023,$75.00,Local Listing (City),1
4185,20169064,4391.88,0.0,4391.88,214,$4.99,Winback Listing Easy Start B,1
4199,6856,488.4,0.0,488.4,4993,$149.95,Local Listing (City),1
4213,7073,732.5999999999999,0.0,732.5999999999999,4993,$149.95,Local Listing (City),1
4214,7086,732.5999999999999,0.0,732.5999999999999,4993,$149.95,Online Presence Package A,1
4223,442513,1465.44,0.0,1465.44,1279,$1.00,Winback Listing B,1
4240,3929,732.5999999999999,9.15,723.4499999999999,5011,$149.95,Local Listing (City),1
4253,7782,549.4499999999999,61.04,488.40999999999997,4993,$149.95,Local Listing (City),1
4254,4309,732.5999999999999,0.0,732.5999999999999,5005,$49.95,Online Presence Package A,1
4277,8253,732.5999999999999,0.0,732.5999999999999,4993,$49.95,Local Listing (City),1
4300,20265217,1097.97,548.98,548.99,61,$10.00,Amnesty Listing Easy Start B,1
4327,2683,481.2,0.0,481.2,4995,$199.00,Local Listing (City),1
4349,371240,670.5600000000001,0.0,670.5600000000001,1351,$24.99,Winback Listing B,1
4351,5533,583.5600000000001,0.0,583.5600000000001,5005,$75.00,Online Presence Package A,1
4352,5536,583.5600000000001,0.0,583.5600000000001,5005,$75.00,Local Listing (City),1
4359,3513,305.25,0.0,305.25,4994,$49.95,Online Presence Package A,1
4360,5131,732.5999999999999,0.0,732.5999999999999,4999,$149.95,Online Presence Package A,1
4396,4228,720.24,0.0,720.24,4995,$49.00,Local Listing (City),1
4418,5600,583.5600000000001,0.0,583.5600000000001,4997,$75.00,Online Presence Package A,1
4419,5601,583.5600000000001,0.0,583.5600000000001,4997,$75.00,Online Presence Package B,1
4475,20083331,365.98,91.49,274.49,328,$1.00,Winback Listing B,1
4476,5879,97.26,24.31,72.95,4996,$100.00,Online Presence Package A,1
4477,4300,671.55,0.0,671.55,4988,$150.00,Local Listing (City),1
4502,970096,975.92,0.0,975.92,457,$1.00,Winback Listing B,1
4520,6751,881.64,0.0,881.64,4962,$75.00,Local Listing (City),1
4522,179670,167.64000000000001,55.88,111.76,1917,$49.99,Winback Listing B,1
4527,6879,732.5999999999999,0.0,732.5999999999999,4962,$149.95,Local Listing (City),1
4528,753849,486.3,72.92999999999999,413.37,760,$0.00,Amnesty Listing B,1
4529,5303,340.41,48.62,291.79,4974,$49.95,Organic Listing,1
4530,5305,340.41,48.62,291.79,4971,$49.95,Local Listing (City),1
4531,20289630,2561.9300000000003,1006.58,1555.35,31,$9.99,Amnesty Listing Easy Start B,1
4532,5308,340.41,48.62,291.79,4971,$49.95,Local Listing (City),1
4553,7441,732.5999999999999,0.0,732.5999999999999,4979,$49.95,Local Listing (City),1
4568,7445,732.5999999999999,0.0,732.5999999999999,4962,$49.95,Local Listing (City),1
4597,7788,732.5999999999999,0.0,732.5999999999999,4962,$50.00,Local Listing (City),1
4605,7982,732.5999999999999,0.0,732.5999999999999,4968,$150.00,Local Listing (City),1
4606,20289340,1707.93,536.75,1171.18,29,$10.00,Winback Listing B,2
4606,20444099,1219.95,670.97,548.98,34,$1.00,Winback Listing Easy Start B,2
4615,5070,549.4499999999999,0.0,549.4499999999999,4977,$49.95,Local Listing (City),1
4624,7933,732.5999999999999,0.0,732.5999999999999,4962,$150.00,Local Listing (City),1
4626,2767,1154.8799999999999,0.0,1154.8799999999999,4974,$199.00,Online Presence Package A,1
4648,3012,583.5600000000001,0.0,583.5600000000001,4961,$100.00,Online Presence Package A,1
4649,3018,583.5600000000001,0.0,583.5600000000001,4961,$100.00,Local Listing (City),1
4650,3029,583.5600000000001,0.0,583.5600000000001,4961,$100.00,Local Listing (City),1
4653,159678,869.28,28.96,840.3199999999999,2021,$49.99,Amnesty Listing B,1
4658,7092,732.5999999999999,0.0,732.5999999999999,4950,$49.95,Local Listing (City),1
4663,3414,881.64,0.0,881.64,4963,$49.95,Local Listing (City),1
4670,7095,583.5600000000001,60.769999999999996,522.79,4951,$40.00,Local Listing (City),1
4671,7102,583.5600000000001,60.769999999999996,522.79,4951,$40.00,Local Listing (City),1
4672,4089,732.5999999999999,0.0,732.5999999999999,4958,$49.95,Local Listing (City),1
4693,5138,732.5999999999999,0.0,732.5999999999999,4969,$49.95,Online Presence Package A,1
4694,5146,732.5999999999999,0.0,732.5999999999999,4969,$49.95,Online Presence Package A,1
4713,4676,732.5999999999999,0.0,732.5999999999999,4964,$199.00,Local Listing (City),1
4719,5541,145.89000000000001,0.0,145.89000000000001,4964,$100.00,Local Listing (City),1
4721,5544,183.14999999999998,0.0,183.14999999999998,4964,$100.00,Online Presence Package A,1
4738,5311,194.52,0.0,194.52,4951,$49.95,Local Listing (City),1
4739,5313,486.3,72.92999999999999,413.37,4951,$49.95,Local Listing (City),1
4740,753805,194.52,0.0,194.52,761,$0.00,Amnesty Listing B,1
4741,5316,534.9300000000001,72.92999999999999,462.0,4951,$49.95,Local Listing (City),1
4743,4039,732.5999999999999,0.0,732.5999999999999,4958,$49.95,Local Listing (City),1
4761,5356,808.17,0.0,808.17,4939,$149.95,Local Listing (City),1
4858,7332,671.55,0.0,671.55,4930,$149.85,Local Listing (City),1
4890,7016,732.5999999999999,0.0,732.5999999999999,4901,$49.95,Online Presence Package A,1
4903,228264,1167.3600000000001,0.0,1167.3600000000001,1706,$1.99,Winback Listing B,1
4972,20372018,1399.93,180.0,1219.93,34,$24.99,Winback Listing B,1
4996,5066,279.36,0.0,279.36,4439,$25.00,Online Presence Package A,1
5047,4238,1005.8399999999999,0.0,1005.8399999999999,4934,$175.00,Local Listing (City),1
5055,4411,1030.68,0.0,1030.68,4444,$69.95,Online Presence Package A,1
5066,4312,486.4,0.0,486.4,4933,$79.99,Online Presence Package A,2
5066,20457720,609.98,305.0,304.98,30,$0.00,Winback Listing Easy Start B,2
5150,5168,534.9300000000001,72.92999999999999,462.0,4919,$50.00,Local Listing (City),1
5152,753858,534.9300000000001,72.92999999999999,462.0,760,$0.00,Amnesty Listing B,1
5154,753791,194.52,0.0,194.52,761,$0.00,Amnesty Listing B,1
5155,753723,486.3,72.92999999999999,413.37,761,$0.00,Amnesty Listing B,1
5156,753865,194.52,0.0,194.52,760,$0.00,Amnesty Listing B,2
5156,20373318,291.78000000000003,72.92999999999999,218.85000000000002,45,$0.00,Amnesty Listing B,2
5158,20343409,2134.9300000000003,1143.74,991.19,12,$1.00,Winback Listing Easy Start B,1
5275,6087,720.24,0.0,720.24,4932,$49.00,Local Listing (City),1
5276,6090,732.5999999999999,0.0,732.5999999999999,4932,$49.95,Local Listing (City),1
5279,2734,670.5600000000001,0.0,670.5600000000001,4917,$49.95,Online Presence Package A,1
5307,6883,1167.3600000000001,0.0,1167.3600000000001,4475,$79.99,Local Listing (City),1
5346,95065,447.0,37.24,409.76,2344,$14.99,Winback Listing,1
5402,5824,447.0,0.0,447.0,4901,$49.95,Local Listing (City),1
5478,7593,732.5999999999999,0.0,732.5999999999999,4907,$49.00,Local Listing (City),1
5520,7791,720.24,0.0,720.24,4917,$49.00,Online Presence Package A,1
5624,8419,1154.8799999999999,0.0,1154.8799999999999,4890,$49.00,Local Listing (City),1
5659,2649,1005.8399999999999,58.66,947.18,4902,$150.00,Local Listing (City),1
5691,3428,1154.8799999999999,0.0,1154.8799999999999,4901,$99.00,Local Listing (City),1
5721,20239761,487.98,146.4,341.58,122,$1.01,Winback Listing Easy Start B,1
5722,3133,1154.8799999999999,0.0,1154.8799999999999,4899,$199.00,Online Presence Package A,1
5735,2736,670.5600000000001,0.0,670.5600000000001,4896,$49.95,Online Presence Package A,1
5847,4550,1154.8799999999999,0.0,1154.8799999999999,4879,$49.00,Local Listing (City),1
5894,5706,274.20000000000005,0.0,274.20000000000005,4896,$49.95,Online Presence Package A,1
5895,5708,274.20000000000005,0.0,274.20000000000005,4896,$49.95,Local Listing (City),1
5928,2885,1465.44,0.0,1465.44,4890,$150.00,Local Listing (City),1
5930,777784,1154.8799999999999,44.5,1110.3799999999999,699,$1.00,Amnesty Listing B,1
5938,4957,1167.3600000000001,0.0,1167.3600000000001,4901,$99.95,Online Presence Package A,1
5946,5915,732.5999999999999,0.0,732.5999999999999,4901,$150.00,Online Presence Package A,1
5947,5916,732.5999999999999,0.0,732.5999999999999,4901,$150.00,Local Listing (City),1
5948,120470,1465.44,0.0,1465.44,2204,$29.99,Winback Listing,1
5961,258100,1167.3600000000001,0.0,1167.3600000000001,1583,$49.99,Amnesty Listing B,1
5996,3939,577.4399999999999,48.12,529.3199999999999,4900,$199.00,Local Listing (City),1
6129,6657,881.64,0.0,881.64,4870,$199.00,Online Presence Package A,1
6165,3040,1167.3600000000001,0.0,1167.3600000000001,4865,$79.95,Online Presence Package A,1
6197,20327824,731.97,366.0,365.96999999999997,29,$21.00,Winback Listing Easy Start B,1
6198,20327823,731.97,366.0,365.96999999999997,29,$20.00,Winback Listing Easy Start B,1
6221,7611,1167.3600000000001,0.0,1167.3600000000001,4870,$99.00,Local Listing (City),1
6226,7696,732.5999999999999,0.0,732.5999999999999,4870,$149.95,Local Listing (City),1
6246,7783,1167.3600000000001,0.0,1167.3600000000001,4870,$99.00,Local Listing (City),1
6249,7757,1154.8799999999999,0.0,1154.8799999999999,4870,$49.00,Online Presence Package A,1
6252,4769,1154.8799999999999,0.0,1154.8799999999999,4885,$199.00,Online Presence Package A,1
6261,8421,1154.8799999999999,0.0,1154.8799999999999,4870,$49.00,Online Presence Package A,1
6262,8427,1154.8799999999999,0.0,1154.8799999999999,4870,$49.00,Online Presence Package A,1
6268,2615,486.4,0.0,486.4,4870,$99.00,Online Presence Package A,1
6299,382728,439.79999999999995,0.0,439.79999999999995,1340,$1.00,Winback Listing B,2
6299,20424527,1099.95,440.0,659.95,33,$0.00,Winback Listing Easy Start B,2
6324,2595,1167.3600000000001,0.0,1167.3600000000001,4871,$79.00,Local Listing (City),1
6375,7934,732.5999999999999,0.0,732.5999999999999,4865,$49.00,Online Presence Package A,1
6393,4402,1154.8799999999999,0.0,1154.8799999999999,4870,$199.00,Online Presence Package A,1
6417,3396,1167.3600000000001,0.0,1167.3600000000001,4871,$99.00,Local Listing (City),1
6434,4253,1167.3600000000001,0.0,1167.3600000000001,4862,$99.00,Local Listing (City),1
6472,2314,61.05,0.0,61.05,4860,$100.00,Online Presence Package A,1
6618,4661,583.5600000000001,0.0,583.5600000000001,4871,$99.00,Local Listing (City),1
6644,20507,1167.3600000000001,0.0,1167.3600000000001,3195,$49.99,Online Presence Package A,1
6648,2699,1167.3600000000001,0.0,1167.3600000000001,4844,$99.00,Online Presence Package A,1
6669,2753,481.2,0.0,481.2,4858,$99.00,Online Presence Package A,1
6670,2750,481.2,0.0,481.2,4858,$49.00,Online Presence Package A,1
6676,5126,881.64,0.0,881.64,4868,$99.00,Online Presence Package A,1
6688,5053,583.5600000000001,0.0,583.5600000000001,4868,$99.00,Local Listing (City),1
6707,3553,1465.44,0.0,1465.44,4860,$29.99,Online Presence Package A,1
6718,5723,1154.8799999999999,0.0,1154.8799999999999,4870,$199.00,Online Presence Package A,1
6733,20340949,1099.95,604.99,494.96,13,$49.99,Winback Listing Easy Start B,1
6803,6366,1154.8799999999999,0.0,1154.8799999999999,4840,$199.00,Local Listing (City),1
6809,6950,291.84000000000003,0.0,291.84000000000003,4840,$99.00,Local Listing (City),2
6809,20348594,799.92,0.0,799.92,30,$1.00,Winback Listing B,2
6818,6898,732.5999999999999,0.0,732.5999999999999,4840,$149.95,Local Listing (City),1
6833,6902,1154.8799999999999,0.0,1154.8799999999999,4840,$179.00,Online Presence Package A,1
6838,7023,1167.3600000000001,0.0,1167.3600000000001,4843,$79.00,Online Presence Package B,1
6846,6022,599.88,0.0,599.88,4861,$49.99,Local Listing (City),1
6852,20274370,2439.9,658.77,1781.13,31,$1.00,Winback Listing Easy Start B,1
6864,17016,732.5999999999999,0.0,732.5999999999999,3287,$50.00,Winback Listing,1
6865,6904,509.04,0.0,509.04,4839,$75.00,Local Listing (City),1
6868,6128,1465.44,0.0,1465.44,3896,$69.99,Online Presence Package A,1
6888,7072,1167.3600000000001,0.0,1167.3600000000001,4840,$199.00,Online Presence Package A,1
6929,8516,1167.3600000000001,0.0,1167.3600000000001,4840,$99.00,Local Listing (City),1
6936,7461,732.5999999999999,0.0,732.5999999999999,4840,$199.00,Online Presence Package A,1
6960,20309626,365.98,183.0,182.98,28,$49.99,Amnesty Listing B,2
6960,20373538,1280.93,0.0,1280.93,32,$1.00,Amnesty Listing B,2
6976,231585,1167.3600000000001,0.0,1167.3600000000001,1675,$49.99,Amnesty Listing B,1
7019,151616,1167.3600000000001,0.0,1167.3600000000001,2070,$69.99,Amnesty Listing B,1
7020,8365,1055.4,527.52,527.88,4844,$99.00,Online Presence Package A,1
7042,8376,1167.3600000000001,0.0,1167.3600000000001,4844,$99.99,Local Listing (City),1
7058,2995,583.5600000000001,0.0,583.5600000000001,4842,$100.00,Online Presence Package A,1
7064,2739,670.5600000000001,0.0,670.5600000000001,4841,$49.95,Online Presence Package A,1
7065,2741,670.5600000000001,0.0,670.5600000000001,4841,$49.95,Online Presence Package A,1
7066,2743,670.5600000000001,0.0,670.5600000000001,4841,$49.95,Online Presence Package A,1
7067,2744,670.5600000000001,0.0,670.5600000000001,4841,$49.95,Online Presence Package A,1
7068,2748,670.5600000000001,0.0,670.5600000000001,4841,$49.95,Online Presence Package A,1
7092,5277,1154.8799999999999,139.53,1015.3499999999999,4850,$150.00,Online Presence Package A,1
7093,5276,1154.8799999999999,57.74,1097.1399999999999,4850,$150.00,Online Presence Package A,1
7094,5278,1154.8799999999999,139.53,1015.3499999999999,4850,$150.00,Online Presence Package A,1
7117,2596,1154.8799999999999,0.0,1154.8799999999999,4841,$199.00,Online Presence Package A,1
7181,308525,1030.68,60.12,970.56,1432,$49.99,Amnesty Listing B,1
7184,4247,962.4,0.0,962.4,4843,$99.00,Online Presence Package A,1
7191,6759,959.8799999999999,0.0,959.8799999999999,4824,$39.99,Online Presence Package A,1
7197,2503,732.5999999999999,0.0,732.5999999999999,4836,$49.99,Local Listing (City),1
7306,4633,732.5999999999999,0.0,732.5999999999999,4842,$99.99,Local Listing (City),1
7324,7750,732.5999999999999,0.0,732.5999999999999,4824,$49.99,Local Listing (City),1
7386,3162,875.52,0.0,875.52,4839,$99.00,Online Presence Package A,1
7442,2751,533.88,0.0,533.88,4827,$49.95,Online Presence Package A,1
7444,2752,533.88,0.0,533.88,4827,$49.95,Online Presence Package A,1
7446,2754,533.88,0.0,533.88,4827,$49.95,Online Presence Package A,1
7447,2757,533.88,0.0,533.88,4827,$49.95,Online Presence Package A,1
7452,5504,1154.8799999999999,0.0,1154.8799999999999,4840,$99.00,Online Presence Package A,1
7477,6292,1154.8799999999999,0.0,1154.8799999999999,4809,$99.00,Online Presence Package A,1
7479,20284850,2195.88,0.0,2195.88,31,$1.00,Amnesty Listing B,1
7503,204819,3651.3599999999997,0.0,3651.3599999999997,1825,$49.99,Winback Listing B,1
7513,271245,558.8100000000001,0.0,558.8100000000001,1522,$1.00,Amnesty Listing B,1
7528,6908,1154.8799999999999,0.0,1154.8799999999999,4808,$100.00,Online Presence Package A,1
7529,824920,659.4000000000001,0.0,659.4000000000001,633,$1.00,Amnesty Listing B,1
7598,5781,923.4000000000001,0.0,923.4000000000001,4808,$99.00,Online Presence Package A,1
7653,7598,881.64,0.0,881.64,4809,$75.00,Online Presence Package A,1
7659,7599,1154.8799999999999,0.0,1154.8799999999999,4809,$99.00,Local Listing (City),1
7670,20261965,1167.3600000000001,0.0,1167.3600000000001,61,$0.00,Amnesty Listing B,1
7685,753671,194.52,0.0,194.52,761,$0.00,Amnesty Listing B,2
7685,20373329,291.78000000000003,72.92999999999999,218.85000000000002,45,$0.00,Amnesty Listing B,2
7686,753868,340.41,48.62,291.79,760,$0.00,Amnesty Listing B,1
7687,753869,486.3,72.92999999999999,413.37,760,$0.00,Amnesty Listing B,1
