AccountNumber,Unique_Deal_Count,Total_Amount
3011.0,1,732.5999999999999
3043.0,1,61.05
3047.0,1,1154.88
3053.0,1,1154.88
3065.0,1,488.4
3069.0,1,297.96
3070.0,1,372.48
3080.0,1,732.5999999999999
3107.0,1,720.24
3112.0,1,732.5999999999999
3171.0,1,427.35
3172.0,1,732.5999999999999
3187.0,1,732.5999999999999
3227.0,1,583.5600000000001
3228.0,1,583.5600000000001
3248.0,1,732.5999999999999
3251.0,1,732.5999999999999
3262.0,1,732.5999999999999
3266.0,1,732.5999999999999
3274.0,1,720.24
3275.0,1,720.24
3276.0,1,720.24
3278.0,1,720.24
3279.0,1,720.24
3324.0,1,732.5999999999999
3331.0,1,732.5999999999999
3336.0,1,732.5999999999999
3365.0,1,732.5999999999999
3388.0,1,732.5999999999999
3414.0,1,732.5999999999999
3442.0,1,305.25
3449.0,1,793.65
3450.0,1,671.55
3451.0,1,671.55
3452.0,1,671.55
3453.0,1,793.65
3491.0,1,583.5600000000001
3492.0,1,583.5600000000001
3502.0,1,732.5999999999999
3525.0,1,732.5999999999999
3528.0,1,732.5999999999999
3539.0,1,732.5999999999999
3548.0,1,732.5999999999999
3551.0,1,732.5999999999999
3553.0,1,329.97
3561.0,1,480.16
3565.0,1,732.5999999999999
3569.0,1,732.5999999999999
3572.0,1,732.5999999999999
3579.0,1,2198.16
3590.0,1,583.5600000000001
3647.0,1,732.5999999999999
3683.0,1,732.5999999999999
3718.0,1,720.24
3720.0,1,732.5999999999999
3739.0,1,732.5999999999999
3752.0,1,583.5600000000001
3763.0,1,732.5999999999999
3790.0,1,732.5999999999999
3792.0,1,732.5999999999999
3799.0,1,583.5600000000001
3802.0,1,720.24
3813.0,1,732.5999999999999
3826.0,1,732.5999999999999
3832.0,1,1707.93
3844.0,1,956.16
3869.0,1,671.55
3872.0,1,732.5999999999999
3909.0,1,732.5999999999999
3914.0,1,671.55
3933.0,1,732.5999999999999
3939.0,1,732.5999999999999
3950.0,1,732.5999999999999
3959.0,1,732.5999999999999
3961.0,1,488.4
3976.0,1,583.5600000000001
3980.0,1,732.5999999999999
3995.0,1,732.5999999999999
4024.0,1,732.5999999999999
4027.0,1,732.5999999999999
4042.0,1,670.5600000000001
4077.0,1,732.5999999999999
4103.0,1,1167.36
4130.0,1,732.5999999999999
4131.0,1,732.5999999999999
4162.0,1,732.5999999999999
4168.0,1,61.05
4185.0,1,2195.94
4199.0,1,732.5999999999999
4213.0,1,732.5999999999999
4214.0,1,732.5999999999999
4223.0,1,1465.44
4240.0,1,732.5999999999999
4253.0,1,732.5999999999999
4254.0,1,732.5999999999999
4277.0,1,732.5999999999999
4327.0,1,1154.88
4349.0,1,670.5600000000001
4351.0,1,583.5600000000001
4352.0,1,583.5600000000001
4359.0,1,732.5999999999999
4360.0,1,732.5999999999999
4396.0,1,720.24
4418.0,1,583.5600000000001
4419.0,1,583.5600000000001
4464.0,1,305.25
4476.0,1,583.5600000000001
4477.0,1,732.5999999999999
4502.0,1,1463.88
4520.0,1,881.64
4522.0,1,670.5600000000001
4527.0,1,732.5999999999999
4528.0,1,583.5600000000001
4529.0,1,583.5600000000001
4530.0,1,583.5600000000001
4532.0,1,583.5600000000001
4552.0,1,732.5999999999999
4553.0,1,732.5999999999999
4568.0,1,732.5999999999999
4597.0,1,732.5999999999999
4605.0,1,732.5999999999999
4606.0,1,1463.94
4615.0,1,732.5999999999999
4624.0,1,732.5999999999999
4626.0,1,1154.88
4648.0,1,583.5600000000001
4649.0,1,583.5600000000001
4650.0,1,583.5600000000001
4653.0,1,869.28
4658.0,1,732.5999999999999
4662.0,1,732.5999999999999
4663.0,1,881.64
4670.0,1,583.5600000000001
4671.0,1,583.5600000000001
4672.0,1,732.5999999999999
4693.0,1,732.5999999999999
4694.0,1,732.5999999999999
4713.0,1,732.5999999999999
4719.0,1,583.5600000000001
4721.0,1,732.5999999999999
4738.0,1,583.5600000000001
4739.0,1,583.5600000000001
4740.0,1,583.5600000000001
4741.0,1,583.5600000000001
4743.0,1,732.5999999999999
4761.0,1,881.64
4798.0,1,610.5
4858.0,1,732.5999999999999
4890.0,1,732.5999999999999
4903.0,1,1167.36
4908.0,1,671.55
4909.0,1,534.9300000000001
4910.0,1,534.9300000000001
4972.0,1,73.47
4996.0,1,372.48
5047.0,1,1005.84
5055.0,1,1030.68
5062.0,1,122.1
5066.0,1,1167.36
5105.0,1,244.2
5150.0,1,583.5600000000001
5152.0,1,583.5600000000001
5154.0,1,583.5600000000001
5155.0,1,583.5600000000001
5156.0,1,583.5600000000001
5158.0,1,549.4499999999999
5252.0,1,577.4399999999999
5275.0,1,720.24
5276.0,1,732.5999999999999
5279.0,1,670.5600000000001
5307.0,1,1167.36
5320.0,1,365.99
5346.0,1,447.0
5402.0,1,447.0
5478.0,1,732.5999999999999
5520.0,1,720.24
5624.0,1,1154.88
5659.0,1,1005.84
5691.0,1,1154.88
5722.0,1,1154.88
5735.0,1,670.5600000000001
5742.0,1,61.05
5743.0,1,61.05
5744.0,1,61.05
5745.0,1,61.05
5746.0,1,61.05
5826.0,1,244.2
5847.0,1,1154.88
5894.0,1,658.08
5895.0,1,658.08
5928.0,1,1465.44
5930.0,1,1154.88
5938.0,1,1167.36
5942.0,1,1070.08
5946.0,1,732.5999999999999
5947.0,1,732.5999999999999
5948.0,1,1465.44
5961.0,1,1167.36
5996.0,1,1154.88
6129.0,1,881.64
6165.0,1,1167.36
6221.0,1,1167.36
6226.0,1,732.5999999999999
6246.0,1,1167.36
6249.0,1,1154.88
6252.0,1,1154.88
6261.0,1,1154.88
6262.0,1,1154.88
6268.0,1,1167.36
6299.0,1,1055.52
6324.0,1,1167.36
6341.0,1,962.4
6375.0,1,732.5999999999999
6393.0,1,1154.88
6417.0,1,1167.36
6434.0,1,1167.36
6472.0,1,732.5999999999999
6498.0,1,422.16
6618.0,1,583.5600000000001
6644.0,1,1167.36
6648.0,1,1167.36
6669.0,1,1154.88
6670.0,1,1154.88
6676.0,1,881.64
6688.0,1,583.5600000000001
6707.0,1,1465.44
6718.0,1,1154.88
6722.0,1,293.88
6723.0,1,192.48
6733.0,1,399.75
6803.0,1,1154.88
6809.0,1,1167.36
6818.0,1,732.5999999999999
6833.0,1,1154.88
6838.0,1,1167.36
6846.0,1,599.88
6864.0,1,732.5999999999999
6865.0,1,509.04
6868.0,1,1465.44
6888.0,1,1167.36
6929.0,1,1167.36
6936.0,1,732.5999999999999
6940.0,1,365.99
6951.0,1,305.25
6976.0,1,1167.36
6983.0,1,972.8
7019.0,1,1167.36
7020.0,1,1055.4
7042.0,1,1167.36
7047.0,1,549.4499999999999
7058.0,1,583.5600000000001
7064.0,1,670.5600000000001
7065.0,1,670.5600000000001
7066.0,1,670.5600000000001
7067.0,1,670.5600000000001
7068.0,1,670.5600000000001
7092.0,1,1154.88
7093.0,1,1154.88
7094.0,1,1154.88
7117.0,1,1154.88
7181.0,1,1030.68
7184.0,1,1154.88
7191.0,1,959.88
7197.0,1,732.5999999999999
7306.0,1,732.5999999999999
7309.0,1,297.96
7324.0,1,732.5999999999999
7386.0,1,1167.36
7442.0,1,533.88
7444.0,1,533.88
7446.0,1,533.88
7447.0,1,533.88
7452.0,1,1154.88
7473.0,1,549.4499999999999
7477.0,1,1154.88
7479.0,1,1058.64
7503.0,1,3651.36
7513.0,1,745.08
7528.0,1,1154.88
7529.0,1,659.4000000000001
7562.0,1,1539.93
7598.0,1,923.4
7647.0,1,1070.08
7653.0,1,881.64
7659.0,1,1154.88
7676.0,1,549.4499999999999
7685.0,1,583.5600000000001
7686.0,1,583.5600000000001
7687.0,1,583.5600000000001
7689.0,1,583.5600000000001
7736.0,1,1167.36
7764.0,1,97.28
7771.0,1,583.5600000000001
7793.0,1,1167.36
7807.0,1,875.52
7821.0,1,1030.68
7837.0,1,732.5999999999999
7843.0,1,1167.36
7856.0,1,384.96
7865.0,1,1167.36
7875.0,1,1167.36
7877.0,1,2058.48
7884.0,1,583.5600000000001
7885.0,1,583.5600000000001
7886.0,1,583.5600000000001
7887.0,1,583.5600000000001
7888.0,1,583.5600000000001
7896.0,1,1154.88
7918.0,1,910.69
7920.0,1,910.69
7980.0,1,1167.36
7988.0,1,680.96
8039.0,1,1465.44
8058.0,1,583.5600000000001
8094.0,1,1167.36
8118.0,1,1167.36
8137.0,1,1167.36
8139.0,1,1167.36
8142.0,1,447.0
8150.0,1,1167.36
8170.0,1,1167.36
8171.0,1,1452.96
8194.0,1,487.98
8196.0,1,732.5999999999999
8200.0,1,732.5999999999999
8228.0,1,1465.44
8257.0,1,1167.36
8262.0,1,1167.36
8298.0,1,1167.36
8316.0,1,673.68
8349.0,1,1707.93
8350.0,1,732.5999999999999
8365.0,1,1154.88
8376.0,1,1167.36
8398.0,1,1167.36
8406.0,1,291.84000000000003
8419.0,1,1167.36
8425.0,1,1167.36
8496.0,1,1154.88
8551.0,1,1167.36
8604.0,1,1167.36
8611.0,1,1167.36
8614.0,1,2198.16
8615.0,1,1167.36
8635.0,1,879.96
8636.0,1,583.6800000000001
8638.0,1,732.5999999999999
8641.0,1,1154.88
8643.0,1,732.5999999999999
8672.0,1,972.8
8674.0,1,732.5999999999999
8676.0,1,1030.68
8679.0,1,389.12
8687.0,1,1167.36
8736.0,1,1167.36
8766.0,1,1167.36
8788.0,1,1167.36
8816.0,1,201.78000000000003
8817.0,1,201.78000000000003
8818.0,1,664.4399999999999
8839.0,1,583.6800000000001
8843.0,1,732.5999999999999
8851.0,1,1167.36
8867.0,1,1154.88
8886.0,1,1167.36
8920.0,1,244.2
9000.0,1,1154.88
9016.0,1,1167.36
9058.0,1,778.24
9059.0,1,1167.36
9084.0,1,2683.8900000000003
9092.0,1,732.5999999999999
9125.0,1,439.98
9189.0,1,1167.36
9195.0,1,1167.36
9214.0,1,1167.36
9234.0,1,670.5600000000001
9235.0,1,670.5600000000001
9236.0,1,670.5600000000001
9259.0,1,1167.36
9270.0,1,1154.88
9277.0,1,1167.36
9313.0,1,1154.88
9314.0,1,2639.88
9321.0,1,1167.36
9325.0,1,972.8
9326.0,1,972.8
9327.0,1,972.8
9342.0,1,1167.36
9348.0,1,1167.36
9351.0,1,1167.36
9357.0,1,720.24
9359.0,1,720.24
9361.0,1,720.24
9363.0,1,720.24
9365.0,1,720.24
9377.0,1,658.08
9378.0,1,658.08
9384.0,1,881.64
9398.0,1,1167.36
9405.0,1,305.25
9428.0,1,720.24
9430.0,1,720.24
9432.0,1,720.24
9443.0,1,1463.96
9482.0,1,1799.88
9491.0,1,297.96
9492.0,1,732.5999999999999
9514.0,1,297.96
9540.0,1,732.5999999999999
9597.0,1,1167.36
9598.0,1,1167.36
9622.0,1,1167.36
9629.0,1,600.12
9636.0,1,1167.36
9661.0,1,732.5999999999999
9663.0,1,1154.88
9684.0,1,194.56
9703.0,1,1167.36
9713.0,1,1167.36
9716.0,1,427.35
9724.0,1,1167.36
9729.0,1,201.78000000000003
9738.0,1,720.24
9744.0,1,1154.88
9747.0,1,1167.36
9826.0,1,658.08
9832.0,1,1167.36
9859.0,1,1167.36
9869.0,1,1167.36
9873.0,1,300.1
9899.0,1,732.5999999999999
9923.0,1,1167.36
9926.0,1,1167.36
9928.0,1,1167.36
9939.0,1,583.5600000000001
9957.0,1,1167.36
9965.0,1,732.5999999999999
9966.0,1,732.5999999999999
10004.0,1,583.6800000000001
10024.0,1,1167.36
10036.0,1,732.5999999999999
10045.0,1,366.3
10076.0,1,720.24
10095.0,1,1167.36
10098.0,1,291.84000000000003
10100.0,1,1154.88
10161.0,1,1167.36
10187.0,1,194.56
10201.0,1,732.5999999999999
10203.0,1,1167.36
10218.0,1,682.92
10220.0,1,583.5600000000001
10245.0,1,732.5999999999999
10250.0,1,291.84000000000003
10264.0,1,1030.68
10267.0,1,732.5999999999999
10289.0,1,372.48
10290.0,1,403.52
10291.0,1,403.52
10292.0,1,372.48
10293.0,1,335.16
10294.0,1,372.48
10295.0,1,372.48
10296.0,1,793.65
10297.0,1,671.55
10314.0,1,1167.36
10315.0,1,1167.36
10351.0,1,1167.36
10366.0,1,732.5999999999999
10368.0,1,583.5600000000001
10371.0,1,720.24
10388.0,1,1167.36
10403.0,1,1316.4
10424.0,1,1167.36
10449.0,1,720.24
10461.0,1,533.88
10495.0,1,1167.36
10512.0,1,1167.36
10543.0,1,732.5999999999999
10563.0,1,1167.36
10570.0,1,1154.88
10606.0,1,1154.88
10614.0,1,1055.52
10642.0,1,732.5999999999999
10643.0,1,96.24
10648.0,1,329.97
10668.0,1,1167.36
10672.0,1,732.5999999999999
10692.0,1,583.5600000000001
10694.0,1,1167.36
10700.0,1,732.5999999999999
10704.0,1,732.5999999999999
10705.0,1,732.5999999999999
10724.0,1,60.02
10726.0,1,720.24
10727.0,1,1030.68
10728.0,1,687.12
10729.0,1,687.12
10732.0,1,1167.36
10782.0,1,300.06
10783.0,1,1951.92
10796.0,1,1167.36
10813.0,1,1167.36
10851.0,1,732.5999999999999
10865.0,1,1167.36
10871.0,1,1167.36
10879.0,1,1167.36
10894.0,1,243.98
10902.0,1,194.56
10916.0,1,1167.36
10935.0,1,731.97
10951.0,1,1167.36
10983.0,1,732.5999999999999
11004.0,1,720.24
11017.0,1,720.24
12337.0,1,1167.36
12346.0,1,778.24
12365.0,1,2931.0
12370.0,1,1030.68
12371.0,1,1030.68
12374.0,1,1167.36
12383.0,1,732.72
12400.0,1,1167.36
12403.0,1,1167.36
12420.0,1,1167.36
12423.0,1,1030.68
12424.0,1,583.5600000000001
12491.0,1,305.25
12505.0,1,1167.36
12529.0,1,194.56
12552.0,1,1154.88
12565.0,1,1167.36
12586.0,1,1167.36
12600.0,1,1167.36
12602.0,1,1167.36
12612.0,1,1167.36
12614.0,1,2199.9
12618.0,1,1316.4
12684.0,1,1167.36
12710.0,1,365.98
12718.0,1,1167.36
12758.0,1,720.24
12783.0,1,1167.36
12799.0,1,1167.36
12813.0,1,732.5999999999999
12814.0,1,732.5999999999999
12834.0,1,1167.36
12851.0,1,1154.88
12875.0,1,948.0
12883.0,1,1167.36
12921.0,1,1167.36
12925.0,1,1167.36
12928.0,1,194.56
12965.0,1,1167.36
12981.0,1,1167.36
13040.0,1,720.24
13045.0,1,1452.96
13077.0,1,1303.92
13152.0,1,881.64
13153.0,1,881.64
13154.0,1,881.64
13161.0,1,365.94
13162.0,1,1463.94
13163.0,1,171.78
13165.0,1,732.5999999999999
13166.0,1,732.5999999999999
13167.0,1,732.5999999999999
13168.0,1,732.5999999999999
13169.0,1,1154.88
13174.0,1,1154.88
13185.0,1,670.5600000000001
13186.0,1,670.5600000000001
13187.0,1,670.5600000000001
13189.0,1,670.5600000000001
13190.0,1,670.5600000000001
13192.0,1,1154.88
13219.0,1,571.2
13220.0,1,571.2
13231.0,1,1316.4
13240.0,1,1154.88
13281.0,1,1316.4
13282.0,1,1316.4
13285.0,1,1316.4
13293.0,1,487.98
13295.0,1,60.02
13296.0,1,60.02
13310.0,1,1167.36
13317.0,1,359.96
13339.0,1,1649.9
13349.0,1,720.24
13389.0,1,1316.4
13395.0,1,1316.4
13409.0,1,720.24
13411.0,1,869.28
13412.0,1,869.28
13421.0,1,1316.4
13427.0,1,1316.4
13497.0,1,1316.4
13505.0,1,1465.44
13515.0,1,1452.96
13528.0,1,1316.4
13575.0,1,720.24
13588.0,1,1452.96
13610.0,1,1316.4
13612.0,1,1316.4
13613.0,1,219.4
13638.0,1,1282.26
13678.0,1,976.96
13722.0,1,243.98
13726.0,1,1030.68
13729.0,1,533.88
13730.0,1,533.88
13732.0,1,533.88
13779.0,1,1316.4
13794.0,1,732.5999999999999
13795.0,1,732.5999999999999
13820.0,1,37.25
13821.0,1,467.91
13823.0,1,37.25
13824.0,1,37.25
13868.0,1,732.5999999999999
13870.0,1,732.5999999999999
13903.0,1,1316.4
13924.0,1,1452.96
13936.0,1,732.5999999999999
13962.0,1,1105.1999999999998
13983.0,1,434.64
13985.0,1,732.5999999999999
13986.0,1,732.5999999999999
13990.0,1,1316.4
14049.0,1,745.08
14076.0,1,1316.4
14086.0,1,1086.6
14096.0,1,583.5600000000001
14104.0,1,1316.4
14105.0,1,1316.4
14133.0,1,732.5999999999999
14134.0,1,732.5999999999999
14149.0,1,1105.1999999999998
14150.0,1,1105.1999999999998
14193.0,1,1316.4
14224.0,1,1316.4
14332.0,1,1030.68
14348.0,1,732.5999999999999
14349.0,1,732.5999999999999
14366.0,1,1154.88
14385.0,1,1030.68
14409.0,1,732.5999999999999
14410.0,1,732.5999999999999
14422.0,1,1316.4
14435.0,1,1097.0
14443.0,1,1316.4
14454.0,1,732.5999999999999
14455.0,1,732.5999999999999
14497.0,1,877.6
14509.0,1,1539.96
14512.0,1,1316.4
14530.0,1,1030.68
14588.0,1,968.64
14603.0,1,1316.4
14619.0,1,1463.88
14642.0,1,881.64
14643.0,1,881.64
14676.0,1,881.64
14692.0,1,732.5999999999999
14695.0,1,732.5999999999999
14700.0,1,1316.4
14703.0,1,732.5999999999999
14717.0,1,1316.4
14718.0,1,732.5999999999999
14745.0,1,732.5999999999999
14777.0,1,732.5999999999999
14778.0,1,732.5999999999999
14782.0,1,121.08
14801.0,1,2931.0
14816.0,1,1167.36
14849.0,1,1167.36
14850.0,1,1167.36
14851.0,1,1167.36
14864.0,1,1167.36
14877.0,1,732.5999999999999
14900.0,1,732.5999999999999
14905.0,1,359.96
14909.0,1,399.96
14913.0,1,1154.88
14921.0,1,659.88
14922.0,1,732.5999999999999
14923.0,1,732.5999999999999
14924.0,1,447.0
14925.0,1,732.5999999999999
14935.0,1,447.0
14968.0,1,732.5999999999999
14969.0,1,732.5999999999999
14970.0,1,732.5999999999999
14976.0,1,1331.88
14997.0,1,1465.44
15027.0,1,1316.4
15029.0,1,1030.68
15031.0,1,1452.96
15097.0,1,1105.1999999999998
15098.0,1,1105.1999999999998
15099.0,1,1105.1999999999998
15100.0,1,1105.1999999999998
15101.0,1,1105.1999999999998
15132.0,1,1316.4
15194.0,1,732.5999999999999
15195.0,1,732.5999999999999
15196.0,1,732.5999999999999
15198.0,1,244.24
15204.0,1,869.28
15211.0,1,366.36
15233.0,1,59.99
15242.0,1,1452.96
15247.0,1,1105.1999999999998
15248.0,1,1105.1999999999998
15282.0,1,1167.36
15289.0,1,1316.4
15295.0,1,1316.4
15319.0,1,1452.96
15320.0,1,1316.4
15323.0,1,732.5999999999999
15382.0,1,194.56
15397.0,1,1316.4
15425.0,1,1452.96
15434.0,1,1316.4
15443.0,1,122.1
15448.0,1,1167.36
15449.0,1,1167.36
15453.0,1,1316.4
15457.0,1,1452.96
15462.0,1,1316.4
15499.0,1,1452.96
15503.0,1,1005.84
15532.0,1,732.5999999999999
15553.0,1,975.92
15557.0,1,1316.4
15571.0,1,1154.88
15579.0,1,720.24
15614.0,1,1316.4
15626.0,1,434.64
15680.0,1,1167.36
15697.0,1,732.5999999999999
15712.0,1,1316.4
15718.0,1,869.28
15729.0,1,583.6800000000001
15737.0,1,1316.4
15742.0,1,1068.0
15746.0,1,1316.4
15800.0,1,1316.4
15802.0,1,1316.4
15837.0,1,61.05
15838.0,1,61.05
15839.0,1,122.1
15840.0,1,61.05
15841.0,1,61.05
15843.0,1,1316.4
15904.0,1,484.32
15920.0,1,605.4
15927.0,1,486.3
15931.0,1,447.0
15937.0,1,1465.44
15960.0,1,881.64
16017.0,1,1465.44
16020.0,1,732.5999999999999
16021.0,1,732.5999999999999
16024.0,1,1452.96
16027.0,1,1452.96
16034.0,1,1452.96
16051.0,1,881.64
16060.0,1,1089.72
16081.0,1,732.5999999999999
16096.0,1,732.5999999999999
16097.0,1,732.5999999999999
16105.0,1,732.5999999999999
16142.0,1,1452.96
16152.0,1,1465.44
16159.0,1,599.88
16181.0,1,1463.88
16194.0,1,1452.96
16216.0,1,1452.96
16226.0,1,1452.96
16261.0,1,605.4
16276.0,1,1452.96
16280.0,1,1452.96
16345.0,1,671.55
16365.0,1,1452.96
16369.0,1,1452.96
16421.0,1,869.28
16430.0,1,1452.96
16433.0,1,610.6
16454.0,1,1452.96
16500.0,1,1585.87
16513.0,1,732.5999999999999
16540.0,1,121.08
16563.0,1,1331.88
16592.0,1,1452.96
16616.0,1,1452.96
16643.0,1,1167.36
16645.0,1,658.08
16658.0,1,847.56
16663.0,1,61.05
16676.0,1,853.93
16697.0,1,1463.88
16698.0,1,1452.96
16706.0,1,1452.96
16751.0,1,1080.36
16787.0,1,1452.96
16828.0,1,389.04
16833.0,1,1306.8000000000002
16846.0,1,1452.96
16851.0,1,1452.96
16891.0,1,1452.96
16903.0,1,1319.94
16923.0,1,297.96
16932.0,1,1099.08
16941.0,1,1452.96
16968.0,1,1452.96
16996.0,1,732.5999999999999
17003.0,1,1465.44
17026.0,1,1099.08
17032.0,1,1465.44
17056.0,1,1452.96
17080.0,1,1465.44
17140.0,1,1465.44
17221.0,1,1452.96
17257.0,1,1465.44
17260.0,1,1465.44
17266.0,1,1465.44
17276.0,1,732.5999999999999
17305.0,1,366.36
17308.0,1,1452.96
17427.0,1,1219.95
17428.0,1,1465.44
17484.0,1,1465.44
17505.0,1,956.16
17542.0,1,583.5600000000001
17553.0,1,1465.44
17557.0,1,1453.44
17571.0,1,310.47
17603.0,1,732.5999999999999
17608.0,1,1343.3200000000002
17613.0,1,366.36
17629.0,1,366.36
17630.0,1,1465.44
17654.0,1,366.36
17655.0,1,1167.36
17702.0,1,610.5
17710.0,1,976.96
17712.0,1,732.5999999999999
17713.0,1,732.5999999999999
17717.0,1,1465.44
17724.0,1,1465.44
17759.0,1,1465.44
17762.0,1,1465.44
17786.0,1,975.96
17822.0,1,1465.44
17827.0,1,1465.44
17843.0,1,1465.44
17850.0,1,1465.44
17852.0,1,900.0
17864.0,1,1465.44
17883.0,1,732.5999999999999
17902.0,1,1465.44
17907.0,1,1465.44
17908.0,1,1465.44
17937.0,1,1465.44
17943.0,1,956.16
17964.0,1,1465.44
17975.0,1,1465.44
17981.0,1,807.1200000000001
17984.0,1,1465.44
18001.0,1,1465.44
18020.0,1,244.24
18024.0,1,1221.2
18058.0,1,1465.44
18126.0,1,732.5999999999999
18144.0,1,1099.08
18148.0,1,1465.44
18155.0,1,610.6
18175.0,1,1465.44
18208.0,1,1465.44
18233.0,1,488.48
18281.0,1,2927.88
18318.0,1,1465.44
18329.0,1,1465.44
18340.0,1,732.5999999999999
18359.0,1,1221.2
18367.0,1,1465.44
18378.0,1,1105.1999999999998
18392.0,1,1097.91
18393.0,1,366.36
18402.0,1,1199.88
18406.0,1,1167.36
18433.0,1,1465.44
18437.0,1,1465.44
18449.0,1,1221.2
18455.0,1,732.72
18457.0,1,1465.44
18460.0,1,1030.68
18461.0,1,2639.88
18476.0,1,1465.44
18480.0,1,1465.44
18481.0,1,1465.44
18497.0,1,976.96
18518.0,1,1465.44
18540.0,1,1465.44
18556.0,1,1465.44
18568.0,1,1465.44
18697.0,1,61.05
18709.0,1,121.99
18727.0,1,1465.44
18731.0,1,2198.16
18735.0,1,1465.44
18757.0,1,1465.44
18838.0,1,549.54
18844.0,1,1465.44
18879.0,1,244.24
18923.0,1,659.88
18938.0,1,1465.44
18958.0,1,583.5600000000001
18968.0,1,976.96
19014.0,1,1465.44
19024.0,1,1465.44
19036.0,1,881.64
19067.0,1,1465.44
19074.0,1,1465.44
19081.0,1,976.96
19093.0,1,1343.3200000000002
19105.0,1,1465.44
19107.0,1,1465.44
19115.0,1,1465.44
19176.0,1,1465.44
19179.0,1,1465.44
19182.0,1,1167.36
19192.0,1,1030.68
19218.0,1,1465.44
19242.0,1,881.64
19243.0,1,732.5999999999999
19268.0,1,1465.44
19281.0,1,1465.44
19289.0,1,297.96
19301.0,1,1465.44
19302.0,1,2632.92
19314.0,1,1465.44
19343.0,1,1465.44
19377.0,1,881.64
19379.0,1,183.15
19391.0,1,1465.44
19411.0,1,1167.36
19447.0,1,1167.36
19452.0,1,687.12
19453.0,1,1465.44
19459.0,1,732.72
19479.0,1,1465.44
19483.0,1,1465.44
19490.0,1,976.96
19540.0,1,1167.36
19544.0,1,1167.36
19567.0,1,732.5999999999999
19593.0,1,1167.36
19598.0,1,1465.44
19651.0,1,488.48
19678.0,1,122.12
19681.0,1,1316.4
19700.0,1,1465.44
19702.0,1,1465.44
19719.0,1,1465.44
19723.0,1,1465.44
19730.0,1,1465.44
19735.0,1,1116.57
19748.0,1,1465.44
19755.0,1,1465.44
19756.0,1,1465.44
19758.0,1,1465.44
19761.0,1,1709.75
19788.0,1,1465.44
19789.0,1,1465.44
19831.0,1,1465.44
19835.0,1,1465.44
19840.0,1,1465.44
19856.0,1,1465.44
19857.0,1,854.84
19884.0,1,514.29
19890.0,1,329.97
19894.0,1,1465.44
19916.0,1,122.12
19935.0,1,1465.44
19942.0,1,1465.44
19951.0,1,881.64
19992.0,1,881.64
19999.0,1,881.64
20000.0,1,881.64
20001.0,1,1465.44
20009.0,1,1465.44
20021.0,1,1707.93
20037.0,1,1465.44
20044.0,1,487.98
20053.0,1,1465.44
20054.0,1,1587.56
20066.0,1,1465.44
20091.0,1,1465.44
20113.0,1,297.96
20126.0,1,736.8
20134.0,1,659.98
20149.0,1,1465.44
20175.0,1,121.99
20181.0,1,1343.3200000000002
20202.0,1,1465.44
20235.0,1,854.84
20259.0,1,732.5999999999999
20272.0,1,1465.44
20276.0,1,1465.44
20297.0,1,1465.44
20325.0,1,1465.44
20362.0,1,548.97
20415.0,1,1465.44
20419.0,1,182.99
20435.0,1,659.97
20438.0,1,1465.44
20455.0,1,1030.68
20459.0,1,1465.44
20460.0,1,1465.44
20464.0,1,1465.44
20465.0,1,366.36
20467.0,1,2198.16
20475.0,1,1465.44
20477.0,1,1465.44
20516.0,1,97.28
20527.0,1,1465.44
20591.0,1,854.84
20603.0,1,1167.36
