AccountNumber,Unique_Deal_Count,Total_Amount
13186.0,1,658.7
13187.0,1,602.82
13189.0,1,658.7
13190.0,1,658.7
13192.0,1,1126.86
13195.0,1,1284.15
13219.0,1,561.8
13220.0,1,561.8
13231.0,1,1294.9
13233.0,1,720.4
13240.0,1,1136.2
13244.0,1,319.44
13246.0,1,1319.06
13257.0,1,1185.2
13281.0,1,1294.9
13282.0,1,1284.27
13285.0,1,1294.9
13295.0,1,708.0
13296.0,1,708.0
13310.0,1,1148.7
13317.0,1,1079.4
13339.0,1,2143.59
13349.0,1,708.0
13389.0,1,1294.9
13395.0,1,1294.9
13408.0,1,467.92
13409.0,1,708.0
13410.0,1,467.92
13411.0,1,854.2
13412.0,1,854.2
13421.0,1,1294.9
13427.0,1,1294.9
13473.0,1,1294.9
13497.0,1,1294.9
13503.0,1,87.99
13515.0,1,1428.6
13528.0,1,1294.9
13575.0,1,708.0
13588.0,1,1416.42
13610.0,1,1284.15
13612.0,1,1284.15
13613.0,1,1284.15
13638.0,1,2161.78
13647.0,1,932.1
13659.0,1,543.35
13678.0,1,1441.18
13684.0,1,625.95
13722.0,1,593.7
13726.0,1,1003.86
13729.0,1,520.26
13730.0,1,520.26
13732.0,1,520.26
13741.0,1,361.28
13742.0,1,361.28
13747.0,1,406.55
13779.0,1,1284.15
13794.0,1,714.3
13795.0,1,714.3
13819.0,1,177.65
13827.0,1,999.95
13868.0,1,714.3
13870.0,1,714.3
13903.0,1,1284.15
13906.0,1,348.18
13908.0,1,537.37
13924.0,1,1428.6
13936.0,1,720.4
13962.0,1,1086.0
13985.0,1,720.4
13986.0,1,720.4
13990.0,1,1294.9
14049.0,1,727.08
14057.0,1,659.98
14064.0,1,720.4
14076.0,1,1294.9
14086.0,1,1282.4
14096.0,1,574.28
14104.0,1,1294.9
14105.0,1,1294.9
14123.0,1,2393.98
14133.0,1,720.4
14134.0,1,720.4
14146.0,1,636.7
14149.0,1,1076.37
14150.0,1,1076.37
14193.0,1,1284.27
14224.0,1,1294.9
14231.0,1,2858.2200000000003
14263.0,1,109.99
14270.0,1,593.7
14294.0,1,1284.15
14332.0,1,1003.86
14348.0,1,720.4
14349.0,1,720.4
14366.0,1,1136.2
14385.0,1,1012.8
14389.0,1,279.77
14390.0,1,279.77
14392.0,1,279.77
14394.0,1,279.77
14396.0,1,279.77
14397.0,1,279.77
14398.0,1,279.77
14399.0,1,279.77
14409.0,1,714.3
14410.0,1,714.3
14422.0,1,1294.9
14435.0,1,1284.15
14443.0,1,1294.9
14453.0,1,470.1
14454.0,1,714.3
14455.0,1,714.3
14456.0,1,470.1
14497.0,1,1284.15
14509.0,1,1501.2600000000002
14512.0,1,1284.15
14530.0,1,1003.86
14584.0,1,625.95
14588.0,1,1416.42
14603.0,1,1294.9
14642.0,1,866.6
14643.0,1,866.6
14676.0,1,859.1999999999999
14698.0,1,1707.93
14700.0,1,1294.9
14703.0,1,714.3
14717.0,1,1294.9
14718.0,1,720.4
14741.0,1,354.1
14745.0,1,720.5
14755.0,1,653.4
14756.0,1,653.4
14774.0,1,90.83
14777.0,1,720.4
14778.0,1,720.4
14782.0,1,1428.6
14789.0,1,219.98
14790.0,1,549.45
14801.0,1,2882.48
14811.0,1,189.99
14816.0,1,1139.37
14835.0,1,108.9
14849.0,1,1148.8
14850.0,1,1148.8
14851.0,1,1148.8
14864.0,1,1148.78
14868.0,1,164.99
14877.0,1,720.4
14900.0,1,720.4
14909.0,1,599.4000000000001
14913.0,1,1136.2
14918.0,1,1075.5
14921.0,1,659.88
14922.0,1,720.4
14923.0,1,720.5
14924.0,1,438.5
14925.0,1,720.5
14935.0,1,438.5
14968.0,1,714.3
14969.0,1,714.3
14970.0,1,714.3
14976.0,1,1416.42
14997.0,1,1441.18
15027.0,1,1284.15
15029.0,1,1012.8
15031.0,1,1416.42
15097.0,1,1076.4
15098.0,1,1076.4
15099.0,1,1076.4
15100.0,1,1076.4
15101.0,1,1076.4
15103.0,1,932.1
15112.0,1,653.25
15113.0,1,653.25
15130.0,1,197.9
15132.0,1,1284.15
15194.0,1,720.4
15195.0,1,714.3
15196.0,1,714.3
15202.0,1,476.3
15204.0,1,854.2
15211.0,1,2308.58
15234.0,1,109.9
15235.0,1,205.37
15242.0,1,1392.06
15247.0,1,1086.0
15248.0,1,1086.0
15282.0,1,1148.78
15289.0,1,1294.9
15295.0,1,1294.9
15319.0,1,1428.6
15320.0,1,1294.9
15323.0,1,720.4
15382.0,1,1148.8
15397.0,1,1294.98
15410.0,1,919.34
15425.0,1,1416.42
15434.0,1,1284.15
15443.0,1,720.4
15444.0,1,720.4
15448.0,1,1148.8
15449.0,1,1148.8
15453.0,1,1284.15
15457.0,1,1416.42
15462.0,1,1284.15
15499.0,1,1428.6
15503.0,1,982.08
15532.0,1,720.4
15535.0,1,714.4499999999999
15557.0,1,1284.15
15571.0,1,1126.86
15579.0,1,708.0
15614.0,1,1294.9
15626.0,1,854.2
15652.0,1,151.8
15680.0,1,1148.78
15686.0,1,1003.98
15697.0,1,720.48
15712.0,1,1284.15
15718.0,1,854.2
15729.0,1,1148.78
15730.0,1,854.2
15737.0,1,1294.9
15742.0,1,1049.5
15746.0,1,1294.9
15754.0,1,1152.95
15800.0,1,1294.9
15802.0,1,1294.9
15806.0,1,899.5
15837.0,1,720.5
15838.0,1,720.5
15839.0,1,720.5
15840.0,1,720.5
15841.0,1,720.5
15843.0,1,1294.9
15904.0,1,1428.6
15920.0,1,1428.6
15927.0,1,574.3000000000001
15931.0,1,438.48
15937.0,1,1429.05
15960.0,1,866.68
15965.0,1,1186.44
16017.0,1,1441.18
16020.0,1,720.4
16021.0,1,720.4
16024.0,1,1416.42
16027.0,1,1416.42
16034.0,1,1416.42
16051.0,1,866.6
16060.0,1,1428.6
16081.0,1,720.4
16096.0,1,720.4
16097.0,1,720.4
16105.0,1,720.4
16152.0,1,1441.18
16157.0,1,1186.44
16159.0,1,599.88
16194.0,1,1428.6
16216.0,1,1416.42
16217.0,1,574.28
16219.0,1,720.4
16226.0,1,1428.6
16238.0,1,823.2
16242.0,1,1428.6
16243.0,1,1428.6
16254.0,1,338.88
16261.0,1,1392.06
16276.0,1,1428.6
16280.0,1,1428.6
16296.0,1,581.04
16341.0,1,1089.0
16345.0,1,714.3
16365.0,1,1428.6
16369.0,1,1416.42
16388.0,1,1416.42
16401.0,1,354.1
16421.0,1,854.2
16427.0,1,944.28
16428.0,1,581.04
16430.0,1,1428.6
16431.0,1,274.99
16433.0,1,1429.05
16448.0,1,1307.52
16454.0,1,1428.6
16467.0,1,1428.6
16487.0,1,653.25
16493.0,1,536.25
16513.0,1,714.3
16540.0,1,1428.6
16555.0,1,447.78
16563.0,1,1428.6
16576.0,1,708.0
16577.0,1,708.0
16592.0,1,1428.6
16616.0,1,1416.42
16643.0,1,1139.37
16645.0,1,647.3000000000001
16658.0,1,1416.42
16663.0,1,720.48
16698.0,1,1428.6
16704.0,1,2415.98
16706.0,1,1428.6
16751.0,1,1063.1
16787.0,1,1428.6
16828.0,1,574.28
16833.0,1,1306.8000000000002
16846.0,1,1428.6
16851.0,1,1428.6
16891.0,1,1428.6
16903.0,1,1295.34
16923.0,1,292.29999999999995
16932.0,1,1429.05
16941.0,1,1428.6
16968.0,1,1416.42
16980.0,1,326.70000000000005
16996.0,1,720.48
17003.0,1,1429.05
17026.0,1,1429.05
17032.0,1,1429.05
17056.0,1,1416.42
17080.0,1,1441.18
17140.0,1,1441.18
17221.0,1,1428.6
17257.0,1,1441.18
17260.0,1,1429.05
17263.0,1,109.99
17266.0,1,1429.05
17276.0,1,720.48
17305.0,1,1441.18
17308.0,1,1428.6
17427.0,1,1219.95
17428.0,1,1441.18
17456.0,1,464.22
17484.0,1,1429.05
17486.0,1,586.34
17505.0,1,939.78
17521.0,1,1429.05
17524.0,1,230.97
17542.0,1,569.64
17550.0,1,2107.21
17553.0,1,1441.18
17571.0,1,1221.9
17579.0,1,940.57
17603.0,1,720.48
17608.0,1,1429.05
17613.0,1,1429.05
17629.0,1,1441.18
17630.0,1,1429.05
17654.0,1,1441.18
17655.0,1,1139.49
17684.0,1,659.43
17685.0,1,659.43
17686.0,1,659.43
17687.0,1,659.43
17702.0,1,720.52
17710.0,1,1441.18
17712.0,1,720.48
17713.0,1,720.48
17717.0,1,1441.18
17724.0,1,1441.18
17742.0,1,1441.18
17759.0,1,1441.18
17762.0,1,1441.18
17781.0,1,342.1
17793.0,1,1074.82
17805.0,1,830.58
17807.0,1,1429.05
17822.0,1,1441.18
17827.0,1,1441.18
17831.0,1,109.98
17843.0,1,1441.18
17850.0,1,1441.18
17852.0,1,900.0
17864.0,1,1441.18
17883.0,1,720.48
17886.0,1,586.34
17902.0,1,1429.05
17907.0,1,1441.18
17908.0,1,1441.18
17935.0,1,1196.94
17937.0,1,1441.18
17943.0,1,939.78
17958.0,1,439.96
17964.0,1,1441.18
17975.0,1,1441.18
17981.0,1,786.84
17984.0,1,1441.18
17987.0,1,1196.94
18001.0,1,1441.18
18002.0,1,543.35
18012.0,1,1441.18
18020.0,1,1429.05
18024.0,1,1441.18
18044.0,1,1379.01
18058.0,1,1441.18
18112.0,1,464.22
18126.0,1,720.48
18144.0,1,1441.18
18148.0,1,1441.18
18155.0,1,1429.05
18175.0,1,1429.05
18208.0,1,1429.05
18230.0,1,952.7
18233.0,1,1429.05
18318.0,1,1441.18
18329.0,1,1441.18
18340.0,1,714.42
18359.0,1,1441.18
18367.0,1,1441.18
18378.0,1,1086.0
18393.0,1,1441.18
18402.0,1,1199.88
18406.0,1,1148.78
18433.0,1,1441.18
18437.0,1,1319.06
18439.0,1,708.46
18449.0,1,1441.18
18455.0,1,1441.18
18457.0,1,1441.18
18460.0,1,1003.98
18476.0,1,1441.18
18480.0,1,1441.18
18481.0,1,1441.18
18497.0,1,1441.18
18506.0,1,219.98
18518.0,1,1441.18
18527.0,1,940.57
18535.0,1,1441.18
18540.0,1,1441.18
18556.0,1,1429.05
18568.0,1,1429.05
18604.0,1,464.22
18697.0,1,720.48
18703.0,1,219.98
18727.0,1,1441.18
18731.0,1,2143.59
18735.0,1,1441.18
