AccountNumber,Unique_Deal_Count,Total_Amount
3502.0,1,732.5999999999999
3513.0,1,743.88
3525.0,1,732.5999999999999
3528.0,1,427.35
3539.0,1,732.5999999999999
3548.0,1,732.5999999999999
3551.0,1,549.4499999999999
3569.0,1,732.5999999999999
3572.0,1,61.05
3579.0,1,2198.16
3590.0,1,583.5600000000001
3647.0,1,427.35
3683.0,1,732.5999999999999
3718.0,1,720.24
3720.0,1,732.5999999999999
3739.0,1,732.5999999999999
3752.0,1,486.3
3763.0,1,732.5999999999999
3772.0,1,609.9499999999999
3790.0,1,732.5999999999999
3799.0,1,486.3
3802.0,1,600.2
3813.0,1,732.5999999999999
3826.0,1,122.1
3844.0,1,956.16
3872.0,1,732.5999999999999
3909.0,1,122.1
3933.0,1,732.5999999999999
3939.0,1,732.5999999999999
3950.0,1,732.5999999999999
3959.0,1,732.5999999999999
3976.0,1,145.89
3980.0,1,732.5999999999999
3995.0,1,732.5999999999999
4024.0,1,732.5999999999999
4027.0,1,732.5999999999999
4042.0,1,614.6800000000001
4077.0,1,732.5999999999999
4130.0,1,732.5999999999999
4131.0,1,427.35
4162.0,1,732.5999999999999
4185.0,1,4391.88
4199.0,1,488.4
4213.0,1,732.5999999999999
4214.0,1,732.5999999999999
4223.0,1,1465.44
4240.0,1,732.5999999999999
4253.0,1,549.4499999999999
4254.0,1,732.5999999999999
4277.0,1,732.5999999999999
4300.0,1,1097.97
4327.0,1,481.2
4349.0,1,670.5600000000001
4351.0,1,583.5600000000001
4352.0,1,583.5600000000001
4359.0,1,305.25
4360.0,1,732.5999999999999
4396.0,1,720.24
4418.0,1,583.5600000000001
4419.0,1,583.5600000000001
4475.0,1,365.98
4476.0,1,97.26
4477.0,1,671.55
4502.0,1,975.92
4520.0,1,881.64
4522.0,1,167.64
4527.0,1,732.5999999999999
4528.0,1,486.3
4529.0,1,340.41
4530.0,1,340.41
4531.0,1,2561.9300000000003
4532.0,1,340.41
4553.0,1,732.5999999999999
4568.0,1,732.5999999999999
4597.0,1,732.5999999999999
4605.0,1,732.5999999999999
4615.0,1,549.4499999999999
4624.0,1,732.5999999999999
4626.0,1,1154.88
4648.0,1,583.5600000000001
4649.0,1,583.5600000000001
4650.0,1,583.5600000000001
4653.0,1,869.28
4658.0,1,732.5999999999999
4663.0,1,881.64
4670.0,1,583.5600000000001
4671.0,1,583.5600000000001
4672.0,1,732.5999999999999
4693.0,1,732.5999999999999
4694.0,1,732.5999999999999
4713.0,1,732.5999999999999
4719.0,1,145.89
4721.0,1,183.15
4738.0,1,194.52
4739.0,1,486.3
4740.0,1,194.52
4741.0,1,534.9300000000001
4743.0,1,732.5999999999999
4761.0,1,808.17
4858.0,1,671.55
4890.0,1,732.5999999999999
4903.0,1,1167.36
4972.0,1,1399.93
4996.0,1,279.36
5047.0,1,1005.84
5055.0,1,1030.68
5150.0,1,534.9300000000001
5152.0,1,534.9300000000001
5154.0,1,194.52
5155.0,1,486.3
5158.0,1,2134.9300000000003
5275.0,1,720.24
5276.0,1,732.5999999999999
5279.0,1,670.5600000000001
5307.0,1,1167.36
5346.0,1,447.0
5402.0,1,447.0
5478.0,1,732.5999999999999
5520.0,1,720.24
5624.0,1,1154.88
5659.0,1,1005.84
5691.0,1,1154.88
5721.0,1,487.98
5722.0,1,1154.88
5735.0,1,670.5600000000001
5847.0,1,1154.88
5894.0,1,274.20000000000005
5895.0,1,274.20000000000005
5928.0,1,1465.44
5930.0,1,1154.88
5938.0,1,1167.36
5946.0,1,732.5999999999999
5947.0,1,732.5999999999999
5948.0,1,1465.44
5961.0,1,1167.36
5996.0,1,577.4399999999999
6129.0,1,881.64
6165.0,1,1167.36
6197.0,1,731.97
6198.0,1,731.97
6221.0,1,1167.36
6226.0,1,732.5999999999999
6246.0,1,1167.36
6249.0,1,1154.88
6252.0,1,1154.88
6261.0,1,1154.88
6262.0,1,1154.88
6268.0,1,486.4
6324.0,1,1167.36
6375.0,1,732.5999999999999
6393.0,1,1154.88
6417.0,1,1167.36
6434.0,1,1167.36
6472.0,1,61.05
6618.0,1,583.5600000000001
6644.0,1,1167.36
6648.0,1,1167.36
6669.0,1,481.2
6670.0,1,481.2
6676.0,1,881.64
6688.0,1,583.5600000000001
6707.0,1,1465.44
6718.0,1,1154.88
6733.0,1,1099.95
6803.0,1,1154.88
6818.0,1,732.5999999999999
6833.0,1,1154.88
6838.0,1,1167.36
